code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
000029,1163,0.894504,0.214150,20160104,20160229,1.656752,20160229,20200803,0.944445,0.188725,0.168061,0.077381,0.605099,5.265753,0.278175,20160216,0.040119,-0.855778,20160225,-0.063390,-1.227880,0.020962,20200203,0.093899,3.479527,20180205,-0.082992,-4.959202,0.054407,20200701,0.181146,2.329490,20160104,-0.160455,-3.949183,0.272981,20190102,0.441787,0.618376,20180102,-0.160463,-1.587816,开放式;混合型 ;高风险,20130412
000030,335,0.394971,0.149786,20200305,20200323,0.536900,20190606,20200805,1.254934,0.291242,0.208172,0.020475,0.174843,5.249315,0.143091,20200709,0.037203,-0.740005,20200203,-0.080528,-1.562771,0.023875,20200706,0.083539,2.499030,20200120,-0.040097,-2.679451,0.056839,20200701,0.128866,1.267229,20200302,-0.057007,-2.002959,nan,20190524,0.169870,nan,20190524,0.169870,nan,开放式;混合型 ;高风险,20130418
000031,1163,0.558972,0.418146,20160106,20181018,1.918644,20181018,20200713,0.349996,0.117933,0.251241,0.050505,0.355549,8.961644,0.224733,20181022,0.055420,-0.753397,20190506,-0.082494,-1.367075,0.027425,20200706,0.098182,2.579999,20200224,-0.081061,-3.955739,0.068500,20190201,0.180956,1.641678,20200302,-0.201089,-3.935588,0.443092,20190102,0.722403,0.630365,20180102,-0.278327,-1.628146,开放式;混合型 ;高风险,20070910
000032,1163,0.192405,0.023387,20161020,20161221,0.208615,20160105,20200506,0.959940,0.040594,0.011036,0.004245,0.608901,5.232877,0.065152,20180418,0.004743,-0.927193,20161215,-0.004092,-1.062802,0.001665,20181112,0.005319,2.194843,20161212,-0.008157,-5.899107,0.005226,20180702,0.013302,1.545450,20160401,-0.010824,-3.071319,0.030953,20180102,0.082658,1.670410,20170103,0.009002,-0.709187,开放式;债券型 ;低风险,20130424
000033,1163,0.175983,0.023751,20161020,20161221,0.193077,20160104,20200506,0.658659,0.037129,0.010824,0.003687,0.608901,5.232877,0.060722,20180418,0.004839,-0.920314,20161215,-0.003328,-1.054804,0.001686,20181112,0.005435,2.223375,20161212,-0.009114,-6.405229,0.005316,20180702,0.012780,1.403951,20160401,-0.010970,-3.063644,0.031997,20180102,0.080992,1.531250,20170103,0.004992,-0.843994,开放式;债券型 ;低风险,20130424
000039,1162,0.427460,0.324850,20160707,20190103,1.242838,20190103,20200803,0.259384,0.090187,0.232037,0.028955,0.599278,5.312329,0.170160,20200204,0.058481,-0.656321,20200203,-0.076085,-1.447135,0.027007,20200203,0.172734,5.395822,20200224,-0.084372,-4.124054,0.055231,20200701,0.151057,1.734988,20160104,-0.166174,-4.008681,0.314968,20190102,0.459335,0.458357,20180102,-0.259646,-1.824358,开放式;混合型 ;高风险,20130326
000041,1106,0.637681,0.276856,20171121,20200323,0.992636,20160216,20200901,0.512355,0.134617,0.204189,0.034832,0.341253,8.879452,0.186632,20200324,0.074879,-0.598788,20200316,-0.100967,-1.540992,0.019901,20200323,0.084541,3.248124,20181203,-0.063380,-4.184811,0.044060,20200401,0.162374,2.685335,20200302,-0.106796,-3.423906,0.219891,20170103,0.356589,0.621662,20180102,-0.151402,-1.688531,开放式;股票型 ;高风险,20071009
000042,1163,0.441689,0.251502,20180126,20190103,0.765179,20160128,20200902,0.368310,0.093189,0.171564,0.019403,0.598559,5.323287,0.139294,20190225,0.049323,-0.645911,20160107,-0.067550,-1.484941,0.019058,20160229,0.070502,2.699312,20180205,-0.101025,-6.300831,0.043113,20200701,0.106800,1.477237,20160104,-0.136240,-4.160089,0.218665,20190102,0.307227,0.405014,20180102,-0.181664,-1.830785,开放式;股票型 ;高风险,20130322
000043,1161,1.040284,0.286375,20200219,20200323,1.390745,20160215,20200902,0.950497,0.219609,0.199484,0.077418,0.624865,5.090411,0.278242,20200313,0.088089,-0.683410,20200316,-0.116090,-1.417226,0.019829,20200323,0.097230,3.903511,20200224,-0.073333,-4.698337,0.043988,20200401,0.173035,2.933690,20200302,-0.122355,-3.781560,0.122022,20190102,0.303775,1.489516,20180102,0.006603,-0.945890,开放式;股票型 ;高风险,20130614
000044,1161,0.933891,0.295992,20200219,20200323,1.268915,20160205,20200902,0.850064,0.197149,0.196631,0.058172,0.624865,5.090411,0.241188,20200313,0.081646,-0.661486,20200316,-0.115272,-1.477934,0.019535,20200323,0.105624,4.406826,20200224,-0.071173,-4.643273,0.047374,20200401,0.177440,2.745515,20200302,-0.135334,-3.856726,0.150726,20190102,0.278226,0.845902,20180102,-0.049076,-1.325596,开放式;股票型 ;高风险,20130614
000045,1163,0.239706,0.030692,20161024,20161220,0.278405,20160128,20200902,0.716818,0.050574,0.028702,0.005574,0.600723,5.304110,0.074657,20190225,0.007308,-0.902113,20200716,-0.008945,-1.119809,0.003494,20200629,0.010322,1.954156,20180205,-0.017147,-5.907504,0.008548,20170601,0.021755,1.545034,20160104,-0.019118,-3.236511,0.037305,20190102,0.092818,1.488102,20160104,0.005147,-0.862027,开放式;债券型 ;低风险,20130329
000046,1163,0.221402,0.032632,20161024,20161220,0.259146,20160128,20200902,0.576127,0.046712,0.029007,0.004874,0.600723,5.304110,0.069816,20190225,0.006734,-0.903546,20200716,-0.009197,-1.131729,0.003476,20200629,0.009988,1.873159,20180205,-0.017519,-6.039857,0.008551,20170601,0.021360,1.497965,20161201,-0.018275,-3.137176,0.037579,20190102,0.090153,1.398983,20160104,0.001491,-0.960313,开放式;债券型 ;低风险,20130329
000047,1163,0.306153,0.046278,20190404,20190606,0.340267,20160128,20200806,0.725551,0.064593,0.047678,0.006754,0.596105,5.345205,0.082184,20200706,0.015976,-0.805602,20200716,-0.022197,-1.270089,0.006055,20200203,0.029812,3.923927,20200713,-0.029876,-5.934487,0.014133,20200701,0.061899,3.379697,20200506,-0.020049,-2.418549,0.039230,20190102,0.092776,1.364909,20160104,0.010378,-0.735458,开放式;债券型 ;低风险,20130314
000048,1163,0.292975,0.046290,20190404,20190606,0.327341,20160128,20200806,0.669146,0.061813,0.047542,0.006238,0.596105,5.345205,0.078982,20200706,0.016265,-0.794065,20200716,-0.022016,-1.278751,0.006009,20200203,0.029644,3.933238,20200713,-0.029834,-5.964749,0.014089,20200701,0.061774,3.384541,20200506,-0.019778,-2.403757,0.038622,20190102,0.089734,1.323418,20160104,0.008221,-0.787135,开放式;债券型 ;低风险,20130314
000049,1116,0.584337,0.386189,20200102,20200323,1.032929,20160120,20200102,0.470321,0.123356,0.198495,0.029954,0.573779,5.328767,0.173073,20200324,0.100000,-0.422208,20200309,-0.104675,-1.604802,0.022592,20200323,0.102778,3.549255,20200224,-0.105027,-5.648809,0.058006,20200401,0.207711,2.580854,20200302,-0.191677,-4.304435,0.242098,20160104,0.486446,1.009295,20180102,-0.092716,-1.382969,开放式;股票型 ;高风险,20130319
000051,1163,0.437013,0.295745,20180124,20190103,0.819308,20160128,20200828,0.333332,0.092202,0.186607,0.019956,0.410519,7.761644,0.141267,20190225,0.056604,-0.599313,20200203,-0.074683,-1.528664,0.021194,20160229,0.073171,2.452447,20180205,-0.096000,-5.529610,0.047972,20190201,0.122109,1.545428,20160104,-0.143785,-3.997267,0.267636,20190102,0.376258,0.405854,20180102,-0.236039,-1.881942,开放式;ETF联接基金 ;高风险,20090710
000053,437,0.095554,0.013336,20200506,20200714,0.096032,20181219,20200506,3.101320,0.053575,0.007601,0.000811,0.229879,5.208219,0.028475,20200309,0.002265,-0.920466,20200603,-0.002565,-1.090087,0.001330,20200720,0.003468,1.607721,20200601,-0.006434,-5.837182,0.003825,20190102,0.010273,1.685420,20200601,-0.005872,-2.534923,0.048145,20190102,0.071433,0.483728,20181219,0.003347,-0.930485,开放式;债券型 ;低风险,20130503
000054,1163,0.255181,0.046602,20200225,20200401,0.280744,20160128,20200805,0.720401,0.053839,0.033091,0.004783,0.595799,5.347945,0.069162,20200310,0.008622,-0.875339,20200203,-0.014399,-1.208196,0.003927,20200203,0.020871,4.314596,20180205,-0.020313,-6.172618,0.010152,20200203,0.031446,2.097605,20200302,-0.033427,-4.292791,0.026817,20190102,0.077257,1.880896,20170103,0.015765,-0.412138,开放式;债券型 ;低风险,20130313
000055,1137,1.139452,0.267171,20200219,20200320,1.629646,20160215,20200902,1.029061,0.240544,0.204598,0.093588,0.555990,5.602740,0.305921,20200313,0.093370,-0.694790,20200316,-0.114957,-1.375774,0.019862,20200323,0.074392,2.745360,20200224,-0.064220,-4.233247,0.048215,20200401,0.178119,2.694291,20200302,-0.119140,-3.471035,0.169803,20190102,0.324985,0.913892,20180102,-0.033423,-1.196833,开放式;股票型 ;高风险,20120815
000056,1163,0.800125,0.305662,20171113,20190103,1.355522,20160128,20200803,0.758883,0.168813,0.182917,0.047319,0.625605,5.093151,0.217529,20190225,0.044311,-0.796296,20160107,-0.064456,-1.296309,0.021314,20200727,0.071279,2.344193,20180205,-0.088086,-5.132714,0.049902,20200701,0.160484,2.215961,20160104,-0.157895,-4.164065,0.317287,20190102,0.501718,0.581274,20180102,-0.260606,-1.821356,开放式;混合型 ;高风险,20130614
000057,1163,0.255702,0.337182,20180123,20190102,0.928571,20190102,20200901,0.119060,0.053949,0.201148,0.014040,0.609219,5.230137,0.118489,20190225,0.048324,-0.592163,20160107,-0.070738,-1.596997,0.022341,20200203,0.082633,2.698752,20180205,-0.100923,-5.517435,0.048372,20200601,0.107429,1.220885,20160104,-0.153061,-4.164254,0.311248,20190102,0.348432,0.119468,20180102,-0.268600,-1.862979,开放式;混合型 ;高风险,20130425
000058,327,0.275572,0.103634,20200305,20200323,0.290146,20190614,20200902,1.534558,0.208248,0.116156,0.004902,0.171115,5.235616,0.070011,20190722,0.059225,-0.154064,20200203,-0.049522,-1.707355,0.011123,20190617,0.037176,2.342387,20200120,-0.023961,-3.154231,0.028653,20190701,0.052256,0.823755,20200302,-0.049004,-2.710260,nan,20190605,0.170425,nan,20190605,0.170425,nan,开放式;混合型 ;高风险,20130423
000059,1162,0.184059,0.248083,20180528,20190103,0.649510,20190103,20200805,0.053083,0.038833,0.166404,0.008127,0.648800,4.906849,0.090150,20160302,0.037453,-0.584544,20160107,-0.076843,-1.852399,0.017660,20200203,0.061169,2.463622,20160125,-0.077241,-5.373688,0.044267,20160301,0.105618,1.385926,20160104,-0.179644,-5.058193,0.144771,20190102,0.180641,0.247775,20180102,-0.167445,-2.156626,开放式;股票型 ;高风险,20130821
000061,1163,-0.141198,0.535420,20160106,20190103,1.152481,20190103,20200803,-0.237550,-0.029790,0.251696,0.025731,0.434117,7.339726,0.160410,20190225,0.056478,-0.647913,20160107,-0.090345,-1.563211,0.028769,20200203,0.096419,2.351454,20160222,-0.104597,-4.635715,0.075238,20160301,0.177529,1.359584,20160104,-0.211796,-3.815033,0.336563,20190102,0.404943,0.203173,20180102,-0.393349,-2.168723,开放式;混合型 ;高风险,20091211
000063,1163,-0.171354,0.514929,20160104,20190606,0.966102,20190606,20200713,-0.243339,-0.036153,0.271855,0.013846,0.614044,5.189041,0.117669,20200204,0.067655,-0.425041,20200203,-0.088132,-1.748981,0.031330,20200203,0.146907,3.688967,20200224,-0.113402,-4.619553,0.074760,20200203,0.219072,1.930351,20160104,-0.228905,-4.061880,0.285920,20190102,0.281378,-0.015887,20180102,-0.365828,-2.279476,开放式;混合型 ;高风险,20130510
000064,282,0.195837,0.020992,20200430,20200717,0.212028,20160108,20200430,0.450668,0.041414,0.025327,0.004199,0.152597,5.063014,0.064798,20180803,0.006360,-0.901842,20200710,-0.008366,-1.129101,0.000453,20160725,0.005263,10.624061,20160108,0.000000,-1.000000,0.003848,20160701,0.011346,1.948478,20160401,-0.009871,-3.565049,0.019209,20180105,0.066715,2.473068,20170106,0.019911,0.036541,开放式;债券型 ;低风险,20130625
000065,1163,0.352448,0.056707,20180312,20181018,0.366901,20160128,20200901,1.034713,0.074360,0.042872,0.008292,0.613073,5.197260,0.091059,20190722,0.012987,-0.857378,20200203,-0.014541,-1.159692,0.005079,20180917,0.022479,3.425877,20180205,-0.021412,-5.215842,0.011675,20200701,0.043240,2.703683,20180601,-0.020063,-2.718441,0.071369,20190102,0.142675,0.999111,20180102,-0.026592,-1.372604,开放式;混合型 ;高风险,20130507
000066,319,0.347233,0.107723,20200305,20200323,0.387533,20190805,20200828,1.716474,0.269660,0.139623,0.013094,0.167806,5.208219,0.114429,20200706,0.048792,-0.573606,20200203,-0.046945,-1.410256,0.015564,20200629,0.060566,2.891494,20200120,-0.025611,-2.645597,0.043295,20200701,0.126795,1.928602,20200302,-0.052461,-2.211711,nan,20190618,0.109266,nan,20190618,0.109266,nan,开放式;混合型 ;高风险,20130503
000067,1163,0.014085,0.171500,20160104,20181018,0.284000,20180628,20200713,-0.312823,0.002972,0.086402,0.002679,0.606994,5.249315,0.051756,20160302,0.026217,-0.493445,20200203,-0.040956,-1.791322,0.011062,20200203,0.040925,2.699752,20160118,-0.067485,-7.100791,0.025935,20200203,0.079181,2.053125,20160104,-0.111848,-5.312681,0.112230,20190102,0.150964,0.345130,20160104,-0.108534,-1.967062,开放式;债券型 ;低风险,20130418
000068,1163,0.003350,0.177554,20160104,20190102,0.281059,20181018,20200713,-0.337882,0.000707,0.086697,0.002543,0.606994,5.249315,0.050426,20160302,0.026490,-0.474675,20200203,-0.041775,-1.828450,0.011132,20200203,0.041780,2.753097,20160118,-0.067316,-7.046986,0.026018,20200203,0.079927,2.071972,20160104,-0.111390,-5.281237,0.113129,20190102,0.150611,0.331317,20160104,-0.110553,-1.977224,开放式;债券型 ;低风险,20130418
000069,1163,0.164236,0.026291,20161021,20161220,0.172800,20160127,20200902,0.365068,0.034651,0.012740,0.002766,0.615344,5.178082,0.052596,20200407,0.006920,-0.868423,20161215,-0.005564,-1.105793,0.001775,20181112,0.003712,1.090669,20161212,-0.010920,-7.150675,0.005072,20200401,0.015246,2.005690,20161201,-0.010101,-2.991373,0.019707,20180102,0.048724,1.472368,20170103,0.012539,-0.363732,开放式;债券型 ;低风险,20130514
000070,1163,0.151807,0.026480,20161021,20161220,0.162097,20160127,20200506,0.159365,0.032029,0.012730,0.002431,0.615344,5.178082,0.049308,20200407,0.006334,-0.871551,20161215,-0.005464,-1.110806,0.001811,20200629,0.004211,1.325083,20161212,-0.011033,-7.092601,0.005068,20200401,0.014799,1.920091,20161201,-0.010283,-3.028903,0.020351,20180102,0.047022,1.310501,20170103,0.009581,-0.529216,开放式;债券型 ;低风险,20130514
000071,1134,0.251233,0.243587,20180123,20200319,0.778964,20160121,20180123,0.129794,0.053006,0.177249,0.025632,0.555882,5.589041,0.160100,20200320,0.056117,-0.649489,20181008,-0.054962,-1.343297,0.019414,20200323,0.073313,2.776220,20180205,-0.078494,-5.043091,0.036457,20190102,0.084021,1.304654,20200302,-0.078465,-3.152256,0.158422,20170103,0.276028,0.742361,20180102,-0.102656,-1.647992,开放式;ETF联接基金 ;高风险,20120821
000072,311,0.098141,0.028576,20200120,20200203,0.118108,20190807,20200706,1.003218,0.077873,0.047719,0.001543,0.164550,5.178082,0.039281,20200706,0.013913,-0.645809,20200203,-0.019351,-1.492632,0.005861,20200203,0.021146,2.608106,20200713,-0.019830,-4.383563,0.013629,20200401,0.038180,1.801386,20200506,-0.007492,-1.549751,nan,20190628,0.027594,nan,20190628,0.027594,nan,开放式;混合型 ;高风险,20130514
000073,1163,0.618656,0.457413,20171113,20190103,1.816744,20190103,20200902,0.362938,0.130526,0.276977,0.053256,0.615670,5.175343,0.230772,20200204,0.066973,-0.709786,20160107,-0.083452,-1.361622,0.031776,20200203,0.133946,3.215376,20160125,-0.097706,-4.074874,0.077050,20200601,0.147363,0.912560,20160104,-0.240886,-4.126365,0.496990,20190102,0.679679,0.367590,20180102,-0.355636,-1.715580,开放式;混合型 ;高风险,20130515
000074,301,0.206557,0.023646,20161021,20161223,0.214438,20160108,20200601,0.421704,0.043681,0.032442,0.005370,0.159936,5.156164,0.073277,20180803,0.009355,-0.872339,20161216,-0.011583,-1.158072,0.000583,20170619,0.005418,8.295389,20200601,-0.002596,-5.453376,0.004901,20170601,0.015576,2.178241,20161202,-0.009245,-2.886376,0.039085,20180105,0.093077,1.381412,20170106,0.007764,-0.801355,开放式;债券型 ;低风险,20130522
000075,1131,0.194941,0.320355,20180126,20200323,0.835810,20160121,20180126,0.062616,0.041129,0.177737,0.024543,0.554412,5.589041,0.156663,20200320,0.048050,-0.693293,20181008,-0.057078,-1.364334,0.020148,20200323,0.081112,3.025708,20180205,-0.081188,-5.029499,0.042388,20190102,0.107413,1.534056,20200302,-0.091987,-3.170123,0.208685,20170103,0.356813,0.709820,20180102,-0.149061,-1.714287,开放式;ETF联接基金 ;高风险,20120821
000076,1132,0.194941,0.320355,20180126,20200323,0.835810,20160121,20180126,0.062793,0.041129,0.177237,0.024466,0.554902,5.589041,0.156415,20200320,0.048050,-0.692807,20181008,-0.057078,-1.364910,0.020218,20200323,0.081112,3.011888,20180205,-0.081188,-5.015665,0.042345,20190102,0.107413,1.536634,20200302,-0.091987,-3.172331,0.208685,20170103,0.356813,0.709820,20180102,-0.149061,-1.714287,开放式;ETF联接基金 ;高风险,20120821
000077,301,0.183121,0.023975,20161021,20170526,0.192675,20160108,20200529,0.268892,0.038725,0.032448,0.004466,0.159936,5.156164,0.066825,20180803,0.009630,-0.855898,20161216,-0.010972,-1.164187,0.000555,20170619,0.005512,8.926040,20200601,-0.002004,-4.608952,0.004973,20170601,0.015124,2.041175,20161202,-0.009375,-2.885160,0.038832,20180105,0.087696,1.258319,20170106,0.002362,-0.939169,开放式;债券型 ;低风险,20130522
000078,281,0.172681,0.043548,20161021,20171231,0.189787,20160108,20200430,0.179309,0.036517,0.036346,0.003521,0.151974,5.065753,0.059340,20180803,0.007252,-0.877786,20161216,-0.014827,-1.249864,0.000469,20160627,0.005004,9.672339,20190630,-0.000758,-2.616898,0.005078,20160701,0.012448,1.451485,20161202,-0.013934,-3.744189,0.041092,20180105,0.082492,1.007485,20170106,-0.014950,-1.363822,开放式;债券型 ;低风险,20130624
000079,281,0.152062,0.048163,20161021,20171201,0.170962,20160108,20200430,0.058823,0.032157,0.036665,0.002871,0.151974,5.065753,0.053583,20200410,0.006682,-0.875305,20161216,-0.015847,-1.295740,0.000505,20190624,0.005456,9.798896,20190630,-0.000775,-2.534328,0.005095,20160701,0.012584,1.469641,20161202,-0.014938,-3.931597,0.040723,20180105,0.078767,0.934196,20170106,-0.017677,-1.434069,开放式;债券型 ;低风险,20130624
000080,1163,0.058565,0.234261,20160104,20190102,0.461759,20190102,20200902,-0.159265,0.012356,0.110783,0.006543,0.622258,5.120548,0.080889,20200706,0.039943,-0.506199,20200716,-0.037491,-1.463494,0.014200,20200629,0.062121,3.374860,20160118,-0.066415,-5.677255,0.033159,20200701,0.079646,1.401968,20160104,-0.089312,-3.693471,0.204185,20190102,0.304971,0.493601,20160104,-0.173499,-1.849715,开放式;债券型 ;低风险,20130604
000081,1163,0.038348,0.242625,20160104,20190102,0.449854,20190102,20200902,-0.197848,0.008091,0.110738,0.006007,0.622258,5.120548,0.077503,20200706,0.040264,-0.480493,20200716,-0.037832,-1.488135,0.014132,20200629,0.061383,3.343587,20160118,-0.066160,-5.681591,0.033061,20200701,0.078669,1.379485,20160104,-0.089233,-3.699025,0.203094,20190102,0.298929,0.471873,20160104,-0.176991,-1.871473,开放式;债券型 ;低风险,20130604
