code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
000017,918,0.646498,0.216216,20180123,20190103,0.771114,20190103,20200902,1.012999,0.172747,0.140915,0.028205,0.473684,5.309589,0.167942,20190225,0.031011,-0.815346,20200203,-0.044634,-1.265769,0.016386,20200203,0.057346,2.499720,20180205,-0.068687,-5.191859,0.039363,20200601,0.113533,1.884269,20200302,-0.088411,-3.246073,0.243112,20190102,0.324793,0.335978,20180102,-0.156587,-1.644091,开放式;混合型 ;高风险,20130327
000020,918,1.358583,0.310531,20180312,20181018,1.562100,20170116,20200902,1.700067,0.363018,0.195885,0.122297,0.471737,5.331507,0.349709,20190225,0.048279,-0.861944,20190506,-0.064052,-1.183157,0.021615,20181029,0.072455,2.352132,20180319,-0.058075,-3.686858,0.049677,20200701,0.115908,1.333242,20200302,-0.085787,-2.726905,0.437416,20190102,0.616238,0.408816,20180102,-0.237318,-1.542546,开放式;混合型 ;高风险,20130319
000021,918,0.326693,0.210390,20171110,20190103,0.582754,20190103,20200713,0.422556,0.087294,0.135588,0.011020,0.266396,9.441096,0.104977,20190225,0.032221,-0.693071,20200203,-0.044986,-1.428530,0.015367,20200203,0.057968,2.772171,20200713,-0.053963,-4.511593,0.035767,20200203,0.084302,1.356959,20200302,-0.110780,-4.097264,0.212390,20190102,0.254368,0.197648,20180102,-0.169019,-1.795796,开放式;混合型 ;高风险,20061124
000024,918,0.158574,0.006267,20190402,20190506,0.162490,20170523,20200818,1.095060,0.042371,0.011297,0.002433,0.473440,5.312329,0.049325,20200706,0.006055,-0.877245,20200724,-0.003364,-1.068202,0.001437,20200629,0.008658,5.024743,20200713,-0.003377,-3.350327,0.003954,20200701,0.013369,2.381124,20190401,-0.004181,-2.057455,0.018746,20180102,0.049963,1.665228,20170103,0.016692,-0.109578,开放式;债券型 ;低风险,20130326
000025,918,0.143107,0.007042,20190403,20190506,0.149618,20170511,20200819,0.728558,0.038239,0.011308,0.002052,0.473440,5.312329,0.045295,20200706,0.005405,-0.880661,20200716,-0.003367,-1.074336,0.001427,20200629,0.009550,5.694143,20200601,-0.003399,-3.382639,0.003903,20200701,0.013587,2.481400,20190401,-0.004228,-2.083429,0.019288,20180102,0.046582,1.415085,20170103,0.012186,-0.368208,开放式;债券型 ;低风险,20130326
000028,321,0.073355,0.049093,20200224,20200323,0.109247,20190722,20200713,0.422092,0.056487,0.062751,0.000817,0.168063,5.232877,0.028585,20200706,0.020226,-0.292417,20200716,-0.021330,-1.746212,0.008212,20200203,0.016669,1.029715,20200713,-0.041259,-6.023973,0.014780,20200203,0.025914,0.753292,20200302,-0.028192,-2.907413,nan,20190614,0.050418,nan,20190614,0.050418,nan,开放式;债券型 ;低风险,20130424
000029,918,0.936088,0.194621,20180124,20190130,1.239160,20170116,20200803,1.462866,0.250126,0.150476,0.076443,0.477627,5.265753,0.276484,20200729,0.039880,-0.855759,20200203,-0.060187,-1.217688,0.019211,20200203,0.093899,3.887809,20180205,-0.082992,-5.320059,0.048401,20200701,0.181146,2.742571,20200302,-0.077468,-2.600527,0.309096,20190102,0.441787,0.429288,20180102,-0.160463,-1.519136,开放式;混合型 ;高风险,20130412
000030,335,0.394971,0.149786,20200305,20200323,0.536900,20190606,20200805,1.254934,0.291242,0.208172,0.020475,0.174843,5.249315,0.143091,20200709,0.037203,-0.740005,20200203,-0.080528,-1.562771,0.023875,20200706,0.083539,2.499030,20200120,-0.040097,-2.679451,0.056839,20200701,0.128866,1.267229,20200302,-0.057007,-2.002959,nan,20190524,0.169870,nan,20190524,0.169870,nan,开放式;混合型 ;高风险,20130418
000031,918,0.685559,0.387013,20170411,20181018,1.918644,20181018,20200713,0.595819,0.183184,0.257098,0.074370,0.280648,8.961644,0.272709,20181022,0.055420,-0.796781,20190506,-0.082494,-1.302497,0.028342,20200706,0.098182,2.464208,20200224,-0.081061,-3.860139,0.071175,20190201,0.180956,1.542396,20200302,-0.201089,-3.825260,0.528266,20190102,0.722403,0.367499,20180102,-0.278327,-1.526869,开放式;混合型 ;高风险,20070910
000032,918,0.156301,0.018868,20200429,20200715,0.171990,20170208,20200506,1.119563,0.041764,0.010508,0.003426,0.480628,5.232877,0.058532,20180418,0.004743,-0.918959,20171122,-0.003247,-1.055470,0.001522,20181112,0.005319,2.494924,20200601,-0.006325,-5.155595,0.004873,20180702,0.013302,1.729681,20200601,-0.007027,-2.442079,0.037049,20180102,0.082658,1.231048,20170103,0.009002,-0.757034,开放式;债券型 ;低风险,20130424
000033,918,0.144676,0.019987,20200429,20200715,0.164220,20170519,20200506,0.828197,0.038658,0.010454,0.003075,0.480628,5.232877,0.055454,20180418,0.004839,-0.912744,20171122,-0.003311,-1.059712,0.001553,20181112,0.005435,2.500393,20200601,-0.006561,-5.225708,0.005007,20180702,0.012780,1.552105,20200601,-0.007210,-2.439814,0.038221,20180102,0.080992,1.119019,20170103,0.004992,-0.869401,开放式;债券型 ;低风险,20130424
000039,918,0.630472,0.309251,20171113,20190103,1.242838,20190103,20200803,0.631529,0.168464,0.219252,0.046874,0.473440,5.312329,0.216504,20200204,0.058481,-0.729886,20200203,-0.076085,-1.351424,0.026225,20200203,0.172734,5.586632,20200224,-0.084372,-4.217257,0.052515,20200701,0.151057,1.876462,20200302,-0.106206,-3.022404,0.359692,20190102,0.459335,0.277022,20180102,-0.259646,-1.721856,开放式;混合型 ;高风险,20130326
000041,873,0.605943,0.276856,20171121,20200323,0.748062,20170103,20200901,0.602780,0.162029,0.219033,0.015820,0.269361,8.879452,0.125776,20200324,0.074879,-0.404663,20200316,-0.100967,-1.802749,0.020733,20200323,0.084541,3.077675,20181203,-0.063380,-4.057026,0.046840,20200401,0.162374,2.466590,20200302,-0.106796,-3.280034,0.259213,20170103,0.356589,0.375660,20180102,-0.151402,-1.584082,开放式;股票型 ;高风险,20071009
000042,918,0.456573,0.251502,20180126,20190103,0.531263,20190103,20200902,0.571212,0.121998,0.161057,0.013402,0.472465,5.323287,0.115769,20190225,0.049323,-0.573957,20200203,-0.057618,-1.497701,0.018400,20180917,0.059011,2.207092,20180205,-0.101025,-6.490424,0.039235,20200701,0.106800,1.722082,20200302,-0.061710,-2.572837,0.256273,20190102,0.307227,0.198826,20180102,-0.181664,-1.708866,开放式;股票型 ;高风险,20130322
000043,917,0.797495,0.286375,20200219,20200323,0.946964,20170119,20200902,0.854362,0.213250,0.214487,0.042851,0.493541,5.090411,0.207005,20200313,0.088089,-0.574460,20200316,-0.116090,-1.560807,0.020258,20200323,0.097230,3.799515,20200224,-0.073333,-4.619900,0.047923,20200401,0.173035,2.610671,20200302,-0.122355,-3.553150,0.148606,20190102,0.303775,1.044167,20180102,0.006603,-0.955569,开放式;股票型 ;高风险,20130614
000044,917,0.822555,0.295992,20200219,20200323,0.962934,20170103,20200902,0.898484,0.219951,0.211412,0.035762,0.493541,5.090411,0.189108,20200313,0.081646,-0.568259,20200316,-0.115272,-1.609557,0.019975,20200323,0.105624,4.287884,20200224,-0.071173,-4.563128,0.051558,20200401,0.177440,2.441570,20200302,-0.135334,-3.624906,0.175253,20190102,0.278226,0.587564,20180102,-0.049076,-1.280028,开放式;股票型 ;高风险,20130614
000045,918,0.230657,0.024894,20200305,20200323,0.241052,20170510,20200902,1.104319,0.061632,0.028644,0.004746,0.474174,5.304110,0.068891,20190225,0.007308,-0.893921,20200716,-0.008945,-1.129835,0.003417,20200629,0.010322,2.020300,20180205,-0.017147,-6.017383,0.007546,20170601,0.021755,1.883156,20200302,-0.010996,-2.457253,0.033819,20190102,0.092818,1.744602,20180102,0.027140,-0.197485,开放式;债券型 ;低风险,20130329
000046,918,0.217770,0.024938,20200305,20200323,0.230082,20170510,20200902,0.972965,0.058189,0.028972,0.004293,0.474174,5.304110,0.065525,20190225,0.006734,-0.897229,20200716,-0.009197,-1.140357,0.003416,20200629,0.009988,1.923423,20180205,-0.017519,-6.128026,0.007605,20170601,0.021360,1.808594,20200302,-0.011292,-2.484818,0.033679,20190102,0.090153,1.676780,20180102,0.024876,-0.261401,开放式;债券型 ;低风险,20130329
000047,918,0.290843,0.046278,20190404,20190606,0.332349,20170511,20200806,0.897752,0.077714,0.053148,0.007271,0.470528,5.345205,0.085271,20200706,0.015976,-0.812641,20200716,-0.022197,-1.260310,0.006665,20200203,0.029812,3.473149,20200713,-0.029876,-5.482741,0.015521,20200701,0.061899,2.988185,20200506,-0.020049,-2.291741,0.043962,20190102,0.092776,1.110370,20170103,0.015311,-0.651714,开放式;债券型 ;低风险,20130314
000048,918,0.280533,0.046290,20190404,20190606,0.323376,20170511,20200806,0.847975,0.074959,0.053020,0.006819,0.470528,5.345205,0.082580,20200706,0.016265,-0.803038,20200716,-0.022016,-1.266606,0.006611,20200203,0.029644,3.484083,20200713,-0.029834,-5.512725,0.015462,20200701,0.061774,2.995162,20200506,-0.019778,-2.279093,0.043127,20190102,0.089734,1.080678,20170103,0.014064,-0.673905,开放式;债券型 ;低风险,20130314
000049,890,0.044791,0.386189,20200102,20200323,0.585972,20200323,20200817,-0.092992,0.011977,0.193811,0.004468,0.457584,5.328767,0.066844,20200324,0.100000,0.496019,20200309,-0.104675,-2.565955,0.021567,20200323,0.102778,3.765565,20200224,-0.105027,-5.869853,0.057426,20200401,0.207711,2.617002,20200302,-0.191677,-4.337792,0.129990,20190102,0.159996,0.230836,20180102,-0.092716,-1.713255,开放式;股票型 ;高风险,20130319
000051,918,0.446405,0.295745,20180124,20190103,0.641591,20190103,20200828,0.486739,0.119281,0.183427,0.015749,0.324038,7.761644,0.125494,20190225,0.056604,-0.548952,20200203,-0.074683,-1.595109,0.021146,20200629,0.072564,2.431633,20180205,-0.096000,-5.539928,0.044403,20190201,0.122109,1.749991,20200302,-0.091109,-3.051855,0.317334,20190102,0.376258,0.185683,20180102,-0.236039,-1.743820,开放式;ETF联接基金 ;高风险,20090710
000053,437,0.095554,0.013336,20200506,20200714,0.096032,20181219,20200506,3.101320,0.053575,0.007601,0.000811,0.229879,5.208219,0.028475,20200309,0.002265,-0.920466,20200603,-0.002565,-1.090087,0.001330,20200720,0.003468,1.607721,20200601,-0.006434,-5.837182,0.003825,20190102,0.010273,1.685420,20200601,-0.005872,-2.534923,0.048145,20190102,0.071433,0.483728,20181219,0.003347,-0.930485,开放式;债券型 ;低风险,20130503
000054,918,0.197098,0.046602,20200225,20200401,0.216310,20170217,20200805,0.623426,0.052665,0.036356,0.003855,0.470287,5.347945,0.062086,20200310,0.008622,-0.861131,20200203,-0.014399,-1.231924,0.004272,20200203,0.020871,3.885173,20180205,-0.020313,-5.754667,0.011053,20200203,0.031446,1.844928,20200302,-0.033427,-4.024191,0.032499,20190102,0.077257,1.377242,20170103,0.015765,-0.514911,开放式;债券型 ;低风险,20130313
000055,897,1.042868,0.267171,20200219,20200320,1.227618,20170103,20200902,1.143544,0.278862,0.217624,0.060892,0.438631,5.602740,0.246762,20200313,0.093370,-0.621619,20200316,-0.114957,-1.465861,0.019705,20200323,0.074392,2.775342,20200224,-0.064220,-4.259130,0.051510,20200401,0.178119,2.457943,20200302,-0.119140,-3.312946,0.189106,20190102,0.324985,0.718535,20180102,-0.033423,-1.176742,开放式;股票型 ;高风险,20120815
000056,918,0.728640,0.305662,20171113,20190103,1.152039,20190103,20200803,0.936844,0.194695,0.175798,0.043730,0.493814,5.093151,0.209117,20190225,0.044311,-0.788103,20200203,-0.063628,-1.304271,0.020800,20200727,0.071279,2.426800,20180205,-0.088086,-5.234800,0.045782,20200701,0.160484,2.505431,20181203,-0.053040,-2.158545,0.382891,20190102,0.501718,0.310341,20180102,-0.260606,-1.680627,开放式;混合型 ;高风险,20130614
000057,918,0.610470,0.337182,20180123,20190102,0.928571,20190102,20200901,0.691586,0.163120,0.192485,0.027742,0.480880,5.230137,0.166559,20190225,0.048324,-0.709868,20200203,-0.061761,-1.370804,0.021765,20200203,0.082633,2.796626,20180205,-0.100923,-5.636971,0.044196,20200601,0.107429,1.430723,20180201,-0.072202,-2.633676,0.324892,20190102,0.348432,0.072454,20180102,-0.268600,-1.826736,开放式;混合型 ;高风险,20130425
000058,327,0.275572,0.103634,20200305,20200323,0.290146,20190614,20200902,1.534558,0.208248,0.116156,0.004902,0.171115,5.235616,0.070011,20190722,0.059225,-0.154064,20200203,-0.049522,-1.707355,0.011123,20190617,0.037176,2.342387,20200120,-0.023961,-3.154231,0.028653,20190701,0.052256,0.823755,20200302,-0.049004,-2.710260,nan,20190605,0.170425,nan,20190605,0.170425,nan,开放式;混合型 ;高风险,20130423
000059,918,0.241929,0.248083,20180528,20190103,0.649509,20190103,20200805,0.254864,0.064644,0.135933,0.010419,0.512563,4.906849,0.102074,20200205,0.027544,-0.730152,20200724,-0.041284,-1.404455,0.015526,20200203,0.061169,2.939735,20200309,-0.041079,-3.645799,0.036042,20200701,0.095686,1.654850,20181203,-0.065186,-2.808620,0.174072,20190102,0.180641,0.037740,20180102,-0.167445,-1.961934,开放式;股票型 ;高风险,20130821
000061,918,-0.088235,0.527076,20170321,20190103,1.152481,20190103,20200803,-0.236072,-0.023577,0.226951,0.025460,0.342665,7.339726,0.159562,20190225,0.056478,-0.646041,20200203,-0.069231,-1.433880,0.027191,20200203,0.096419,2.546036,20200713,-0.091837,-4.377522,0.070532,20200203,0.165289,1.343466,20200302,-0.131429,-2.863390,0.412095,20190102,0.404943,-0.017355,20180102,-0.393349,-1.954510,开放式;混合型 ;高风险,20091211
000063,918,0.062708,0.451297,20171113,20190606,0.966102,20190606,20200713,-0.050604,0.016756,0.261724,0.020010,0.484688,5.189041,0.141458,20200204,0.067655,-0.521732,20200203,-0.088132,-1.623025,0.031162,20200203,0.146907,3.714267,20200224,-0.113402,-4.639083,0.072511,20200203,0.219072,2.021239,20200302,-0.183684,-3.533198,0.326570,20190102,0.281378,-0.138385,20180102,-0.365828,-2.120213,开放式;混合型 ;高风险,20130510
000064,215,0.148038,0.020992,20200430,20200717,0.163583,20170106,20200430,0.368274,0.039643,0.026186,0.003006,0.116342,5.063014,0.054823,20180803,0.006360,-0.883982,20200710,-0.008366,-1.152591,0.000174,20180305,0.001441,7.299760,20170106,0.000000,-1.000000,0.003350,20181102,0.010338,2.086227,20200703,-0.003861,-2.152668,0.023517,20180105,0.066715,1.836933,20170106,0.019911,-0.153314,开放式;债券型 ;低风险,20130625
000065,918,0.298858,0.056707,20180312,20181018,0.307071,20170112,20200901,1.063996,0.079856,0.046857,0.005878,0.483922,5.197260,0.076667,20190722,0.012987,-0.830605,20200203,-0.014541,-1.189670,0.005533,20180917,0.022479,3.062706,20180205,-0.021412,-4.869905,0.012755,20200701,0.043240,2.389982,20180601,-0.020063,-2.572889,0.085879,20190102,0.142675,0.661355,20180102,-0.026592,-1.309651,开放式;混合型 ;高风险,20130507
000066,319,0.347233,0.107723,20200305,20200323,0.387533,20190805,20200828,1.716474,0.269660,0.139623,0.013094,0.167806,5.208219,0.114429,20200706,0.048792,-0.573606,20200203,-0.046945,-1.410256,0.015564,20200629,0.060566,2.891494,20200120,-0.025611,-2.645597,0.043295,20200701,0.126795,1.928602,20200302,-0.052461,-2.211711,nan,20190618,0.109266,nan,20190618,0.109266,nan,开放式;混合型 ;高风险,20130503
000067,918,0.135436,0.092559,20170829,20181018,0.284000,20180628,20200713,0.079581,0.036189,0.077770,0.004116,0.479123,5.249315,0.064155,20200706,0.022932,-0.642554,20200203,-0.040956,-1.638383,0.009534,20200203,0.040925,3.292718,20180205,-0.054128,-6.677620,0.021388,20200203,0.079181,2.702082,20200302,-0.036946,-2.727379,0.110777,20190102,0.150964,0.362781,20180102,-0.054717,-1.493940,开放式;债券型 ;低风险,20130418
000068,918,0.125940,0.095764,20170829,20190102,0.281059,20181018,20200713,0.046825,0.033652,0.077983,0.003908,0.479123,5.249315,0.062517,20200204,0.023615,-0.622267,20200203,-0.041775,-1.668222,0.009636,20200203,0.041780,3.335954,20180205,-0.054147,-6.619407,0.021562,20200203,0.079927,2.706885,20200302,-0.037688,-2.747922,0.112027,20190102,0.150611,0.344422,20180102,-0.057471,-1.513014,开放式;债券型 ;低风险,20130418
000069,918,0.144984,0.011596,20200506,20200609,0.156151,20170522,20200902,0.698924,0.038740,0.012505,0.002421,0.485714,5.178082,0.049200,20200407,0.006920,-0.859341,20200716,-0.003436,-1.069846,0.001573,20181112,0.003712,1.360535,20200713,-0.008886,-6.650762,0.004744,20200401,0.015246,2.213934,20170502,-0.006343,-2.337133,0.020456,20180102,0.048724,1.381944,20170103,0.012539,-0.387002,开放式;债券型 ;低风险,20130514
000070,918,0.135482,0.011797,20200506,20200716,0.149123,20170519,20200506,0.496082,0.036201,0.012500,0.002188,0.485714,5.178082,0.046774,20200407,0.006334,-0.864592,20200716,-0.003499,-1.074806,0.001606,20200629,0.004211,1.621243,20200713,-0.008351,-6.198707,0.004753,20200401,0.014799,2.113812,20170502,-0.006335,-2.332835,0.021234,20180102,0.047022,1.214478,20170103,0.009581,-0.548781,开放式;债券型 ;低风险,20130514
000071,895,0.095804,0.243587,20180123,20200319,0.370481,20170104,20180123,-0.024518,0.025599,0.179493,0.005300,0.438726,5.589041,0.072802,20200320,0.056117,-0.229190,20181008,-0.054962,-1.754947,0.019795,20200323,0.073313,2.703679,20180205,-0.078494,-4.965423,0.036296,20190102,0.084021,1.314870,20200302,-0.078465,-3.161797,0.193521,20170103,0.276028,0.426349,20180102,-0.102656,-1.530466,开放式;ETF联接基金 ;高风险,20120821
000072,311,0.098141,0.028576,20200120,20200203,0.118108,20190807,20200706,1.003218,0.077873,0.047719,0.001543,0.164550,5.178082,0.039281,20200706,0.013913,-0.645809,20200203,-0.019351,-1.492632,0.005861,20200203,0.021146,2.608106,20200713,-0.019830,-4.383563,0.013629,20200401,0.038180,1.801386,20200506,-0.007492,-1.549751,nan,20190628,0.027594,nan,20190628,0.027594,nan,开放式;混合型 ;高风险,20130514
000073,918,1.233235,0.457413,20171113,20190103,1.816744,20190103,20200902,1.123453,0.329525,0.266611,0.116718,0.485971,5.175343,0.341641,20200204,0.066973,-0.803966,20200203,-0.069014,-1.202008,0.031215,20200203,0.133946,3.291107,20200224,-0.082054,-3.628686,0.070976,20200601,0.147363,1.076231,20200302,-0.152629,-3.150424,0.529277,20190102,0.679679,0.284164,20180102,-0.355636,-1.671929,开放式;混合型 ;高风险,20130515
000074,240,0.188665,0.012947,20171013,20171201,0.202028,20170512,20200601,0.660173,0.050523,0.031087,0.005025,0.127524,5.156164,0.070885,20180803,0.009355,-0.868031,20200710,-0.007171,-1.101161,0.000647,20170619,0.005418,7.377128,20200601,-0.002596,-5.013442,0.004794,20170601,0.015576,2.249259,20171103,-0.009167,-2.912322,0.042779,20180105,0.093077,1.175765,20170106,0.007764,-0.818509,开放式;债券型 ;低风险,20130522
000075,893,0.118360,0.320355,20180126,20200323,0.498556,20170104,20180126,0.009040,0.031626,0.179894,0.009670,0.437745,5.589041,0.098336,20200320,0.048050,-0.511374,20181008,-0.057078,-1.580432,0.020531,20200323,0.081112,2.950735,20180205,-0.081188,-4.954456,0.043163,20190102,0.107413,1.488518,20200302,-0.091987,-3.131125,0.253560,20170103,0.356813,0.407214,20180102,-0.149061,-1.587871,开放式;ETF联接基金 ;高风险,20120821
000076,894,0.118360,0.320355,20180126,20200323,0.498556,20170104,20180126,0.009047,0.031626,0.179751,0.009665,0.438235,5.589041,0.098313,20200320,0.048050,-0.511256,20181008,-0.057078,-1.580572,0.020520,20200323,0.081112,2.952758,20180205,-0.081188,-4.956480,0.043110,20190102,0.107413,1.491627,20200302,-0.091987,-3.133789,0.253560,20170103,0.356813,0.407214,20180102,-0.149061,-1.587871,开放式;ETF联接基金 ;高风险,20120821
000077,240,0.170079,0.013351,20200526,20200717,0.187005,20170512,20200529,0.496352,0.045546,0.031320,0.004314,0.127524,5.156164,0.065680,20180803,0.009630,-0.853385,20200710,-0.008048,-1.122538,0.000616,20170619,0.005512,7.950044,20200601,-0.002004,-4.254096,0.004856,20170601,0.015124,2.114606,20171103,-0.009339,-2.923166,0.042735,20180105,0.087696,1.052101,20170106,0.002362,-0.944724,开放式;债券型 ;低风险,20130522
000078,225,0.144435,0.020029,20200430,20200717,0.178752,20171201,20200430,0.277228,0.038679,0.031305,0.003487,0.121687,5.065753,0.059049,20180803,0.007252,-0.877183,20200605,-0.009281,-1.157179,0.000365,20190624,0.004570,11.534891,20190630,-0.000758,-3.079645,0.004382,20200403,0.011651,1.658671,20171103,-0.009182,-3.095324,0.049487,20180105,0.082492,0.666918,20170106,-0.014950,-1.302100,开放式;债券型 ;低风险,20130624
000079,225,0.128788,0.022010,20200430,20200717,0.168954,20171201,20200430,0.143738,0.034488,0.031226,0.002943,0.121687,5.065753,0.054253,20200410,0.006682,-0.876844,20200605,-0.009601,-1.176972,0.000417,20190624,0.005456,12.073984,20190630,-0.000775,-2.857577,0.004339,20200403,0.011878,1.737433,20171103,-0.008489,-2.956347,0.048948,20180105,0.078767,0.609195,20170106,-0.017677,-1.361132,开放式;债券型 ;低风险,20130624
000080,918,0.278515,0.115059,20180125,20190102,0.461759,20190102,20200902,0.416673,0.074420,0.106607,0.011349,0.491172,5.120548,0.106533,20200706,0.039943,-0.625064,20200716,-0.037491,-1.351924,0.013224,20200629,0.062121,3.697473,20200713,-0.052843,-4.995860,0.029156,20200701,0.079646,1.731691,20190401,-0.043796,-2.502098,0.197564,20190102,0.304971,0.543661,20180102,-0.039891,-1.201916,开放式;债券型 ;低风险,20130604
000081,918,0.259392,0.117698,20180125,20190102,0.449854,20190102,20200902,0.368570,0.069310,0.106657,0.010300,0.491172,5.120548,0.101490,20200706,0.040264,-0.603275,20200716,-0.037832,-1.372768,0.013147,20200629,0.061383,3.669038,20200713,-0.052917,-5.025072,0.029084,20200701,0.078669,1.704858,20190401,-0.043874,-2.508522,0.196480,20190102,0.298929,0.521420,20180102,-0.045078,-1.229429,开放式;债券型 ;低风险,20130604
