code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
002881,245,0.066389,0.003926,20180808,20180821,0.066389,20180102,20181231,4.412430,0.066389,0.008247,0.000349,0.352012,1.906849,0.018676,20180418,0.002355,-0.873899,20181022,-0.001515,-1.081094,0.001158,20180730,0.003371,1.911469,20180813,-0.002202,-2.901537,0.003422,20180702,0.012139,2.547228,20180502,0.000428,-0.875057,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160617
002882,245,0.063325,0.004062,20180808,20180821,0.063325,20180102,20181231,4.023786,0.063325,0.008282,0.000314,0.352012,1.906849,0.017708,20180418,0.002358,-0.866848,20181022,-0.001567,-1.088515,0.001144,20180730,0.003344,1.924333,20180813,-0.002127,-2.859686,0.003493,20180702,0.011923,2.413385,20180502,0.000188,-0.946074,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160617
002885,244,-0.269116,0.283268,20180124,20181221,0.133490,20180209,20180522,-1.336713,-0.269116,0.223770,0.007970,0.880866,0.758904,0.089275,20181022,0.041759,-0.532242,20181011,-0.047804,-1.535466,0.029840,20180917,0.064631,1.165940,20180205,-0.092690,-4.106253,0.034109,20180502,0.046882,0.374472,20181008,-0.065983,-2.934487,0.000000,20180103,-999999.000000,0.000000,20180103,999999.000000,0.000000,开放式;混合型 ;高风险,20171204
002891,231,-0.174064,0.222956,20180725,20181029,0.197942,20180209,20180725,-0.840224,-0.174064,0.242869,0.003987,0.447674,1.413699,0.063146,20180629,0.046740,-0.259810,20181008,-0.060465,-1.957543,0.029040,20181029,0.066950,1.305409,20180205,-0.056996,-2.962653,0.030026,20180502,0.053685,0.787977,20180403,-0.044131,-2.469764,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20161214
002892,231,-0.218573,0.286691,20180320,20181029,0.188125,20180209,20180320,-1.043822,-0.218573,0.238137,0.007791,0.447674,1.413699,0.088264,20180629,0.043610,-0.505916,20181008,-0.062700,-1.710367,0.028468,20181029,0.067109,1.357391,20180205,-0.059377,-3.085772,0.033957,20180502,0.045771,0.347887,20181008,-0.053242,-2.567921,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20161214
002893,231,-0.218573,0.286691,20180320,20181029,0.188125,20180209,20180320,-1.043822,-0.218573,0.238137,0.007791,0.447674,1.413699,0.088264,20180629,0.043610,-0.505916,20181008,-0.062700,-1.710367,0.028468,20181029,0.067109,1.357391,20180205,-0.059377,-3.085772,0.033957,20180502,0.045771,0.347887,20181008,-0.053242,-2.567921,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20161214
002898,69,0.034716,0.000000,19700101,19700101,0.034716,20180105,20181231,0.496331,0.034716,0.009501,0.000134,0.130435,1.449315,0.011584,20180309,0.001921,-0.834143,20180112,0.000000,-1.000000,0.000183,20181210,0.000934,4.103400,20180105,0.000000,-1.000000,0.001158,20180302,0.004803,3.148633,20181012,0.000939,-0.188971,0.000000,20180105,-999999.000000,0.000000,20180105,999999.000000,0.000000,开放式;债券型 ;低风险,20161201
002899,69,0.031038,0.000000,19700101,19700101,0.031038,20180105,20181231,0.129376,0.031038,0.008022,0.000102,0.130435,1.449315,0.010124,20181116,0.001892,-0.813104,20180112,0.000000,-1.000000,0.000134,20180629,0.000956,6.141428,20180105,0.000000,-1.000000,0.000964,20180302,0.003865,3.008117,20181012,0.000947,-0.017897,0.000000,20180105,-999999.000000,0.000000,20180105,999999.000000,0.000000,开放式;债券型 ;低风险,20161201
002900,245,-0.318206,0.360262,20180418,20181016,0.233943,20180206,20180418,-1.129152,-0.318206,0.308378,0.011746,0.385827,1.739726,0.108378,20180629,0.049447,-0.543754,20181011,-0.074236,-1.684972,0.037008,20180326,0.075821,1.048810,20181008,-0.086768,-3.344607,0.049106,20180201,0.059497,0.211596,20181008,-0.076289,-2.553552,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;ETF联接基金 ;高风险,20160817
002901,244,0.063739,0.003848,20180529,20180607,0.066761,20180110,20181231,2.932458,0.063739,0.011505,0.000344,0.367470,1.819178,0.018550,20180418,0.005093,-0.725464,20180327,-0.002775,-1.149609,0.001414,20180416,0.004997,2.534133,20180108,-0.002833,-3.003640,0.002148,20180702,0.008786,3.090618,20180601,0.001284,-0.402358,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160719
002902,244,0.059164,0.004063,20180530,20180607,0.062190,20180110,20181231,2.638450,0.059164,0.011054,0.000304,0.367470,1.819178,0.017443,20180418,0.005132,-0.705785,20180327,-0.002796,-1.160287,0.001392,20180416,0.004942,2.549690,20180108,-0.002849,-3.046276,0.002112,20180702,0.008676,3.107947,20180601,0.001017,-0.518616,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160719
002903,245,-0.314994,0.348032,20180108,20181018,0.148018,20181018,20181119,-1.541485,-0.314994,0.223806,0.010709,0.107221,6.260274,0.103482,20181022,0.044560,-0.569395,20181011,-0.064715,-1.625369,0.027819,20181029,0.060820,1.186249,20181008,-0.073102,-3.627738,0.032928,20181101,0.019900,-0.395661,20181008,-0.074819,-3.272182,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;ETF联接基金 ;高风险,20091126
002906,245,-0.316985,0.363798,20180126,20181018,0.174337,20181018,20181119,-1.504616,-0.316985,0.230613,0.011023,0.456238,1.471233,0.104991,20181022,0.045082,-0.570611,20181011,-0.068127,-1.648880,0.028815,20181029,0.057410,0.992330,20180205,-0.084034,-3.916270,0.033106,20180702,0.024803,-0.250801,20180601,-0.078652,-3.375781,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;股票型 ;高风险,20161123
002907,245,-0.319419,0.365810,20180126,20181018,0.173184,20181018,20181119,-1.518394,-0.319419,0.230124,0.011188,0.456238,1.471233,0.105773,20181022,0.045144,-0.573201,20181011,-0.068209,-1.644869,0.028842,20181029,0.056150,0.946835,20180205,-0.083955,-3.910912,0.033519,20180702,0.024803,-0.260031,20180601,-0.079673,-3.376985,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;股票型 ;高风险,20161123
