code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
000017,428,0.716073,0.139503,20200225,20200323,0.771114,20190103,20200902,2.383921,0.410309,0.159531,0.038496,0.220846,5.309589,0.196203,20190225,0.031011,-0.841943,20200203,-0.044634,-1.227487,0.017000,20200203,0.057346,2.373257,20200224,-0.046028,-3.707515,0.047429,20200601,0.113533,1.393724,20200302,-0.088411,-2.864070,nan,20190102,0.324793,nan,20190102,0.324793,nan,开放式;混合型 ;高风险,20130327
000020,428,1.255257,0.128455,20200225,20200323,1.380726,20190103,20200902,3.330581,0.719260,0.206949,0.138043,0.219938,5.331507,0.371542,20190225,0.048279,-0.870057,20190506,-0.064052,-1.172394,0.020788,20200203,0.065741,2.162459,20200713,-0.041018,-2.973134,0.052415,20200701,0.115908,1.211341,20200302,-0.085787,-2.636683,nan,20190102,0.616238,nan,20190102,0.616238,nan,开放式;混合型 ;高风险,20130319
000021,428,0.488419,0.148563,20200225,20200323,0.582754,20190103,20200713,1.567749,0.279864,0.159377,0.021084,0.124202,9.441096,0.145204,20190225,0.032221,-0.778102,20200203,-0.044986,-1.309810,0.017107,20200203,0.057968,2.388556,20200713,-0.053963,-4.154480,0.046638,20200203,0.084302,0.807572,20200302,-0.110780,-3.375318,nan,20190102,0.254368,nan,20190102,0.254368,nan,开放式;混合型 ;高风险,20061124
000024,428,0.084517,0.006267,20190402,20190506,0.087358,20190102,20200818,1.293583,0.048428,0.014246,0.000548,0.220732,5.312329,0.023406,20200706,0.006055,-0.741307,20200724,-0.003364,-1.143729,0.001789,20200629,0.008658,3.839449,20200713,-0.003377,-2.887929,0.004481,20200701,0.013369,1.983759,20190401,-0.004181,-1.933178,nan,20190102,0.048295,nan,20190102,0.048295,nan,开放式;债券型 ;低风险,20130326
000025,428,0.077459,0.007042,20190403,20190506,0.081120,20190102,20200819,1.006567,0.044384,0.014290,0.000465,0.220732,5.312329,0.021567,20200706,0.005405,-0.749364,20200716,-0.003367,-1.156120,0.001786,20200629,0.009550,4.346888,20200601,-0.003399,-2.903112,0.004479,20200701,0.013587,2.033359,20190401,-0.004228,-1.943996,nan,20190102,0.044508,nan,20190102,0.044508,nan,开放式;债券型 ;低风险,20130326
000028,321,0.073355,0.049093,20200224,20200323,0.109247,20190722,20200713,0.422092,0.056487,0.062751,0.000817,0.168063,5.232877,0.028585,20200706,0.020226,-0.292417,20200716,-0.021330,-1.746212,0.008212,20200203,0.016669,1.029715,20200713,-0.041259,-6.023973,0.014780,20200203,0.025914,0.753292,20200302,-0.028192,-2.907413,nan,20190614,0.050418,nan,20190614,0.050418,nan,开放式;债券型 ;低风险,20130424
000029,428,0.797962,0.114977,20200803,20200910,1.006679,20190130,20200803,2.494677,0.457231,0.171257,0.066267,0.222685,5.265753,0.257423,20200729,0.039880,-0.845078,20200203,-0.060187,-1.233806,0.021916,20200203,0.093899,3.284581,20200713,-0.066795,-4.047848,0.064063,20200701,0.181146,1.827628,20200302,-0.077468,-2.209248,nan,20190102,0.441787,nan,20190102,0.441787,nan,开放式;混合型 ;高风险,20130412
000030,335,0.394971,0.149786,20200305,20200323,0.536900,20190606,20200805,1.254934,0.291242,0.208172,0.020475,0.174843,5.249315,0.143091,20200709,0.037203,-0.740005,20200203,-0.080528,-1.562771,0.023875,20200706,0.083539,2.499030,20200120,-0.040097,-2.679451,0.056839,20200701,0.128866,1.267229,20200302,-0.057007,-2.002959,nan,20190524,0.169870,nan,20190524,0.169870,nan,开放式;混合型 ;高风险,20130418
000031,428,1.510552,0.265687,20200225,20200323,1.858091,20190103,20200713,2.724551,0.865544,0.306672,0.250918,0.130847,8.961644,0.500917,20190510,0.055124,-0.889955,20190506,-0.082494,-1.164685,0.032413,20200706,0.098182,2.029111,20200224,-0.081061,-3.500912,0.089390,20190201,0.180956,1.024334,20200302,-0.201089,-3.249559,nan,20190102,0.722403,nan,20190102,0.722403,nan,开放式;混合型 ;高风险,20070910
000032,428,0.055265,0.018868,20200429,20200715,0.068708,20190102,20200506,0.177187,0.031667,0.009407,0.000360,0.224084,5.232877,0.018968,20200407,0.003531,-0.813839,20200709,-0.002128,-1.112172,0.001515,20190107,0.002976,0.964534,20200601,-0.006325,-5.174807,0.004388,20200401,0.010593,1.414030,20200601,-0.007027,-2.601437,nan,20190102,0.038835,nan,20190102,0.038835,nan,开放式;债券型 ;低风险,20130424
000033,428,0.050305,0.019987,20200429,20200715,0.065573,20190102,20200506,-0.122623,0.028825,0.009583,0.000311,0.224084,5.232877,0.017634,20200407,0.004345,-0.753620,20200603,-0.002888,-1.163779,0.001528,20190102,0.003053,0.998561,20200601,-0.006561,-5.294312,0.004403,20200401,0.010789,1.450349,20200601,-0.007210,-2.637415,nan,20190102,0.035878,nan,20190102,0.035878,nan,开放式;债券型 ;低风险,20130424
000039,428,1.049400,0.174958,20200224,20200401,1.242838,20190103,20200803,2.090079,0.601305,0.273341,0.120094,0.220732,5.312329,0.346546,20200204,0.058481,-0.831247,20200203,-0.076085,-1.219551,0.031735,20200203,0.172734,4.442950,20200224,-0.084372,-3.658622,0.065262,20200701,0.151057,1.314608,20200302,-0.106206,-2.627371,nan,20190102,0.459335,nan,20190102,0.459335,nan,开放式;混合型 ;高风险,20130326
000041,407,0.381111,0.263345,20200219,20200323,0.634058,20200323,20200901,0.752220,0.218719,0.250883,0.013861,0.125579,8.879452,0.117733,20200324,0.074879,-0.363989,20200316,-0.100967,-1.857593,0.020710,20200323,0.084541,3.082141,20200224,-0.057711,-3.786604,0.055961,20200401,0.162374,1.901579,20200302,-0.106796,-2.908417,nan,20190102,0.192222,nan,20190102,0.192222,nan,开放式;股票型 ;高风险,20071009
000042,428,0.487908,0.131750,20190409,20190606,0.531263,20190103,20200902,1.486236,0.279570,0.167921,0.011160,0.220278,5.323287,0.105640,20190225,0.049323,-0.533106,20200203,-0.057618,-1.545422,0.016289,20200629,0.050968,2.129012,20190422,-0.037800,-3.320610,0.044809,20200701,0.106800,1.383462,20200302,-0.061710,-2.377180,nan,20190102,0.307227,nan,20190102,0.307227,nan,开放式;股票型 ;高风险,20130322
000043,427,0.547633,0.286375,20200219,20200323,0.715973,20190103,20200902,1.083094,0.314286,0.262476,0.022455,0.229817,5.090411,0.149849,20200313,0.088089,-0.412149,20200316,-0.116090,-1.774713,0.022755,20200323,0.097230,3.273015,20200224,-0.073333,-4.222803,0.058201,20200401,0.173035,1.973047,20200302,-0.122355,-3.102277,nan,20190102,0.303775,nan,20190102,0.303775,nan,开放式;股票型 ;高风险,20130614
000044,427,0.553091,0.295992,20200219,20200323,0.720111,20190103,20200902,1.103049,0.317419,0.260568,0.020212,0.229817,5.090411,0.142168,20200313,0.081646,-0.425711,20200316,-0.115272,-1.810816,0.022886,20200323,0.105624,3.615294,20200224,-0.071173,-4.109917,0.064824,20200401,0.177440,1.737249,20200302,-0.135334,-3.087716,nan,20190102,0.278226,nan,20190102,0.278226,nan,开放式;股票型 ;高风险,20130614
000045,428,0.142276,0.024894,20200305,20200323,0.151084,20190102,20200902,1.596049,0.081524,0.032282,0.001444,0.221074,5.304110,0.038001,20190225,0.007308,-0.807693,20200716,-0.008945,-1.235375,0.003516,20200629,0.010322,1.935477,20200713,-0.007147,-3.032609,0.008446,20200401,0.018519,1.192671,20200302,-0.010996,-2.301940,nan,20190102,0.092818,nan,20190102,0.092818,nan,开放式;债券型 ;低风险,20130329
000046,428,0.135853,0.024938,20200305,20200323,0.145631,20190102,20200902,1.461932,0.077844,0.032726,0.001307,0.221074,5.304110,0.036151,20190225,0.006734,-0.813727,20200716,-0.009197,-1.254398,0.003515,20200629,0.009988,1.841465,20200713,-0.007895,-3.246203,0.008565,20190102,0.018724,1.186001,20200302,-0.011292,-2.318367,nan,20190102,0.090153,nan,20190102,0.090153,nan,开放式;债券型 ;低风险,20130329
000047,428,0.247875,0.046278,20190404,20190606,0.277620,20190102,20200806,1.615728,0.142032,0.069339,0.006355,0.219375,5.345205,0.079717,20200706,0.015976,-0.799586,20200716,-0.022197,-1.278448,0.008597,20200203,0.029812,2.467839,20200713,-0.029876,-4.475276,0.020897,20200701,0.061899,1.962113,20200506,-0.020049,-1.959405,nan,20190102,0.092776,nan,20190102,0.092776,nan,开放式;债券型 ;低风险,20130314
000048,428,0.241924,0.046290,20190404,20190606,0.272075,20190102,20200806,1.569743,0.138622,0.069197,0.006113,0.219375,5.345205,0.078184,20200706,0.016265,-0.791965,20200716,-0.022016,-1.281593,0.008549,20200203,0.029644,2.467514,20200713,-0.029834,-4.489663,0.020822,20200701,0.061774,1.966811,20200506,-0.019778,-1.949856,nan,20190102,0.089734,nan,20190102,0.089734,nan,开放式;债券型 ;低风险,20130314
000049,407,0.044791,0.386189,20200102,20200323,0.585972,20200323,20200817,-0.016796,0.025705,0.255681,0.006818,0.209255,5.328767,0.082573,20200324,0.100000,0.211056,20200309,-0.104675,-2.267671,0.026517,20200323,0.102778,2.875946,20200224,-0.105027,-4.960766,0.078672,20200401,0.207711,1.640209,20200302,-0.191677,-3.436401,nan,20190102,0.159996,nan,20190102,0.159996,nan,开放式;股票型 ;高风险,20130319
000051,428,0.558451,0.153134,20200305,20200323,0.641591,20190103,20200828,1.392197,0.319991,0.208298,0.018190,0.151077,7.761644,0.134870,20190225,0.056604,-0.580308,20200203,-0.074683,-1.553738,0.021669,20200629,0.072564,2.348822,20200713,-0.058020,-3.677608,0.052649,20190201,0.122109,1.319328,20200302,-0.091109,-2.730523,nan,20190102,0.376258,nan,20190102,0.376258,nan,开放式;ETF联接基金 ;高风险,20090710
000053,428,0.091231,0.013336,20200506,20200714,0.091707,20190102,20200506,2.920249,0.052275,0.007628,0.000747,0.225145,5.208219,0.027334,20200309,0.002265,-0.917145,20200603,-0.002565,-1.093849,0.001345,20200720,0.003468,1.578952,20200601,-0.006434,-5.783817,0.003924,20190102,0.010273,1.618147,20200601,-0.005872,-2.496472,nan,20190102,0.071433,nan,20190102,0.071433,nan,开放式;债券型 ;低风险,20130503
000054,428,0.142611,0.046602,20200225,20200401,0.160129,20190102,20200805,1.026413,0.081716,0.050385,0.001800,0.219262,5.347945,0.042427,20200310,0.008622,-0.796783,20200203,-0.014399,-1.339391,0.005559,20200203,0.020871,2.754147,20200224,-0.019769,-4.555850,0.015448,20200203,0.031446,1.035579,20200302,-0.033427,-3.163845,nan,20190102,0.077257,nan,20190102,0.077257,nan,开放式;债券型 ;低风险,20130313
000055,425,0.644777,0.267171,20200219,20200320,0.847703,20190103,20200902,1.282553,0.370037,0.265125,0.030806,0.207824,5.602740,0.175517,20200313,0.093370,-0.468028,20200316,-0.114957,-1.654962,0.021510,20200323,0.074392,2.458524,20200224,-0.064220,-3.985631,0.065134,20200401,0.178119,1.734673,20200302,-0.119140,-2.829166,nan,20190102,0.324985,nan,20190102,0.324985,nan,开放式;股票型 ;高风险,20120815
000056,428,0.974570,0.124673,20200305,20200319,1.152039,20190103,20200803,2.612296,0.558427,0.202285,0.073001,0.230231,5.093151,0.270187,20190225,0.044311,-0.835997,20200203,-0.063628,-1.235497,0.021929,20200727,0.071279,2.250502,20200713,-0.048878,-3.228987,0.054833,20200701,0.160484,1.926792,20200302,-0.052419,-1.955984,nan,20190102,0.501718,nan,20190102,0.501718,nan,开放式;混合型 ;高风险,20130614
000057,428,0.822300,0.106370,20200305,20200323,0.928571,20190102,20200901,2.114181,0.471176,0.208675,0.051293,0.224201,5.230137,0.226480,20190225,0.048324,-0.786629,20200203,-0.061761,-1.272699,0.021899,20200203,0.082633,2.773318,20200224,-0.044804,-3.045909,0.041648,20200601,0.107429,1.579463,20200302,-0.030077,-1.722169,nan,20190102,0.348432,nan,20190102,0.348432,nan,开放式;混合型 ;高风险,20130425
000058,327,0.275572,0.103634,20200305,20200323,0.290146,20190614,20200902,1.534558,0.208248,0.116156,0.004902,0.171115,5.235616,0.070011,20190722,0.059225,-0.154064,20200203,-0.049522,-1.707355,0.011123,20190617,0.037176,2.342387,20200120,-0.023961,-3.154231,0.028653,20190701,0.052256,0.823755,20200302,-0.049004,-2.710260,nan,20190605,0.170425,nan,20190605,0.170425,nan,开放式;混合型 ;高风险,20130423
000059,428,0.506279,0.121652,20190410,20190606,0.649510,20190103,20200805,1.718665,0.290097,0.151337,0.026740,0.238973,4.906849,0.163524,20200205,0.027544,-0.831557,20200724,-0.041284,-1.252466,0.016282,20200203,0.061169,2.756934,20200309,-0.041079,-3.523035,0.038639,20200701,0.095686,1.476411,20190401,-0.030746,-1.795721,nan,20190102,0.180641,nan,20190102,0.180641,nan,开放式;股票型 ;高风险,20130821
000061,428,0.826996,0.180151,20200225,20200331,1.152481,20190103,20200803,1.771003,0.473868,0.250631,0.083617,0.159761,7.339726,0.289166,20190225,0.056478,-0.804685,20200203,-0.069231,-1.239416,0.028556,20200203,0.096419,2.376537,20200713,-0.091837,-4.216078,0.078903,20200203,0.165289,1.094844,20200302,-0.131429,-2.665700,nan,20190102,0.404943,nan,20190102,0.404943,nan,开放式;混合型 ;高风险,20091211
000063,428,0.628401,0.277467,20200225,20200413,0.966102,20190606,20200713,1.158968,0.360073,0.284799,0.057897,0.225977,5.189041,0.240619,20200204,0.067655,-0.718831,20200203,-0.088132,-1.366271,0.034943,20200203,0.146907,3.204213,20200224,-0.113402,-4.245358,0.085479,20200203,0.219072,1.562864,20200302,-0.183684,-3.148867,nan,20190102,0.281378,nan,20190102,0.281378,nan,开放式;混合型 ;高风险,20130510
000064,101,0.050813,0.020992,20200430,20200717,0.065041,20190104,20200430,-0.026848,0.029207,0.029519,0.000266,0.054654,5.063014,0.016310,20200724,0.005848,-0.641442,20200710,-0.008366,-1.512918,0.000205,20190630,0.001328,5.481040,20190104,0.000000,-1.000000,0.003341,20200403,0.010283,2.078039,20200703,-0.003861,-2.155750,nan,20190104,0.039295,nan,20190104,0.039295,nan,开放式;债券型 ;低风险,20130625
000065,428,0.231847,0.032525,20200305,20200323,0.236306,20190102,20200901,2.184959,0.132848,0.047071,0.003257,0.225619,5.197260,0.057067,20190722,0.012987,-0.772425,20200203,-0.014541,-1.254813,0.004882,20200203,0.014188,1.906303,20190304,-0.010229,-3.095196,0.013554,20200701,0.043240,2.190123,20200302,-0.012771,-1.942178,nan,20190102,0.142675,nan,20190102,0.142675,nan,开放式;混合型 ;高风险,20130507
000066,319,0.347233,0.107723,20200305,20200323,0.387533,20190805,20200828,1.716474,0.269660,0.139623,0.013094,0.167806,5.208219,0.114429,20200706,0.048792,-0.573606,20200203,-0.046945,-1.410256,0.015564,20200629,0.060566,2.891494,20200120,-0.025611,-2.645597,0.043295,20200701,0.126795,1.928602,20200302,-0.052461,-2.211711,nan,20190618,0.109266,nan,20190618,0.109266,nan,开放式;混合型 ;高风险,20130503
000067,428,0.222899,0.085308,20200224,20200323,0.282845,20190102,20200713,1.004913,0.127721,0.097243,0.005507,0.223382,5.249315,0.074209,20200706,0.022932,-0.690980,20200203,-0.040956,-1.551897,0.011227,20200203,0.040925,2.645231,20200224,-0.041864,-4.728857,0.025796,20200203,0.079181,2.069557,20200302,-0.036946,-2.432245,nan,20190102,0.150964,nan,20190102,0.150964,nan,开放式;债券型 ;低风险,20130418
000068,428,0.219959,0.086301,20200224,20200323,0.281059,20190102,20200713,0.982464,0.126036,0.097750,0.005382,0.223382,5.249315,0.073363,20200204,0.023615,-0.678107,20200203,-0.041775,-1.569438,0.011370,20200203,0.041780,2.674520,20200224,-0.041902,-4.685205,0.025988,20200203,0.079927,2.075515,20200302,-0.037688,-2.450209,nan,20190102,0.150611,nan,20190102,0.150611,nan,开放式;债券型 ;低风险,20130418
000069,428,0.076640,0.011596,20200506,20200609,0.080324,20190102,20200902,0.942869,0.043914,0.014758,0.000646,0.226455,5.178082,0.025411,20200407,0.006920,-0.727659,20200716,-0.003436,-1.135234,0.001849,20200629,0.003446,0.863976,20200713,-0.008886,-5.806588,0.005104,20200401,0.015246,1.986895,20200506,-0.006139,-2.202741,nan,20190102,0.047163,nan,20190102,0.047163,nan,开放式;债券型 ;低风险,20130514
000070,428,0.073353,0.011797,20200506,20200716,0.078593,20190102,20200506,0.832475,0.042031,0.014452,0.000600,0.226455,5.178082,0.024496,20200407,0.006334,-0.741440,20200716,-0.003499,-1.142840,0.001848,20200629,0.004211,1.277939,20200713,-0.008351,-5.517833,0.005180,20200401,0.014799,1.856729,20200506,-0.006246,-2.205621,nan,20190102,0.045659,nan,20190102,0.045659,nan,开放式;债券型 ;低风险,20130514
000071,418,-0.028866,0.221786,20200113,20200319,0.216450,20200319,20200706,-0.234519,-0.016540,0.198449,0.002875,0.204902,5.589041,0.053621,20200320,0.056117,0.046551,20200522,-0.052715,-1.983105,0.020168,20200323,0.073313,2.635150,20200518,-0.041494,-3.057439,0.043729,20190102,0.084021,0.921388,20200302,-0.078465,-2.794334,nan,20190102,0.155965,nan,20190102,0.155965,nan,开放式;ETF联接基金 ;高风险,20120821
000072,311,0.098141,0.028576,20200120,20200203,0.118108,20190807,20200706,1.003218,0.077873,0.047719,0.001543,0.164550,5.178082,0.039281,20200706,0.013913,-0.645809,20200203,-0.019351,-1.492632,0.005861,20200203,0.021146,2.608106,20200713,-0.019830,-4.383563,0.013629,20200401,0.038180,1.801386,20200506,-0.007492,-1.549751,nan,20190628,0.027594,nan,20190628,0.027594,nan,开放式;混合型 ;高风险,20130514
000073,428,1.599885,0.255475,20200225,20200323,1.816744,20190103,20200902,3.288778,0.916732,0.269623,0.243687,0.226575,5.175343,0.493647,20200204,0.066973,-0.864330,20200203,-0.069014,-1.139804,0.029527,20200203,0.133946,3.536353,20200224,-0.082054,-3.778922,0.071619,20200601,0.147363,1.057585,20200302,-0.152629,-3.131111,nan,20190102,0.679679,nan,20190102,0.679679,nan,开放式;混合型 ;高风险,20130515
000074,111,0.072129,0.012330,20200526,20200717,0.079132,20190104,20200601,0.421550,0.041460,0.027185,0.000660,0.058980,5.156164,0.025688,20200410,0.007905,-0.692262,20200710,-0.007171,-1.279151,0.000397,20190630,0.002055,4.171509,20200601,-0.002596,-7.532903,0.003785,20200403,0.011858,2.132944,20200601,-0.005191,-2.371638,nan,20190104,0.044818,nan,20190104,0.044818,nan,开放式;债券型 ;低风险,20130522
000075,418,-0.023197,0.252015,20190409,20200323,0.217811,20200323,20200706,-0.217560,-0.013292,0.198988,0.003912,0.204902,5.589041,0.062543,20200320,0.048050,-0.231730,20200522,-0.053944,-1.862514,0.021385,20200323,0.081112,2.792920,20190729,-0.040661,-2.901390,0.052190,20190102,0.107413,1.058120,20200302,-0.091987,-2.762540,nan,20190102,0.134644,nan,20190102,0.134644,nan,开放式;ETF联接基金 ;高风险,20120821
000076,418,-0.023197,0.252015,20190409,20200323,0.217811,20200323,20200706,-0.217723,-0.013292,0.198839,0.003911,0.204902,5.589041,0.062535,20200320,0.048050,-0.231640,20200522,-0.053944,-1.862615,0.021385,20200323,0.081112,2.792920,20190729,-0.040661,-2.901390,0.052087,20190102,0.107413,1.062172,20200302,-0.091987,-2.766010,nan,20190102,0.134644,nan,20190102,0.134644,nan,开放式;ETF联接基金 ;高风险,20120821
000077,111,0.065233,0.013351,20200526,20200717,0.073835,20190104,20200529,0.268059,0.037496,0.027964,0.000557,0.058980,5.156164,0.023609,20200410,0.007448,-0.684544,20200710,-0.008048,-1.340903,0.000344,20190527,0.001414,3.108115,20200601,-0.002004,-6.820515,0.003854,20200403,0.011510,1.986173,20200601,-0.005344,-2.386483,nan,20190104,0.040860,nan,20190104,0.040860,nan,开放式;债券型 ;低风险,20130522
000078,102,0.067312,0.020029,20200430,20200717,0.082881,20190104,20200430,0.275968,0.038691,0.031494,0.000623,0.055165,5.065753,0.024959,20200410,0.006585,-0.736163,20200605,-0.009281,-1.371858,0.000493,20190624,0.004570,8.262725,20190630,-0.000758,-2.536765,0.003596,20200403,0.011651,2.240286,20200508,-0.003656,-2.016787,nan,20190104,0.048799,nan,20190104,0.048799,nan,开放式;债券型 ;低风险,20130624
000079,102,0.060918,0.022010,20200430,20200717,0.078323,20190104,20200430,0.154600,0.035016,0.032443,0.000525,0.055165,5.065753,0.022913,20200410,0.006682,-0.708402,20200605,-0.009601,-1.419020,0.000582,20190624,0.005456,8.377839,20190630,-0.000775,-2.332422,0.003593,20200403,0.011878,2.305599,20200508,-0.003679,-2.023878,nan,20190104,0.045095,nan,20190104,0.045095,nan,开放式;债券型 ;低风险,20130624
000080,428,0.382409,0.112280,20190404,20190606,0.461759,20190102,20200902,1.410512,0.219120,0.134079,0.011128,0.228999,5.120548,0.105491,20200706,0.039943,-0.621361,20200716,-0.037491,-1.355401,0.016352,20200629,0.062121,2.799054,20200713,-0.052843,-4.231629,0.034307,20200701,0.079646,1.321543,20190401,-0.043796,-2.276566,nan,20190102,0.304971,nan,20190102,0.304971,nan,开放式;债券型 ;低风险,20130604
000081,428,0.370983,0.113008,20190404,20190606,0.449854,20190102,20200902,1.362159,0.212573,0.134032,0.010509,0.228999,5.120548,0.102513,20200706,0.040264,-0.607234,20200716,-0.037832,-1.369048,0.016252,20200629,0.061383,2.776891,20200713,-0.052917,-4.255972,0.034284,20200701,0.078669,1.294630,20190401,-0.043874,-2.279734,nan,20190102,0.298929,nan,20190102,0.298929,nan,开放式;债券型 ;低风险,20130604
000082,428,0.523292,0.096922,20200305,20200323,0.584813,20190103,20200828,2.087876,0.299845,0.129244,0.018872,0.228145,5.139726,0.137375,20190225,0.030573,-0.777453,20200203,-0.039856,-1.290126,0.013267,20200203,0.040512,2.053568,20200224,-0.027778,-3.093758,0.034241,20200701,0.096002,1.803741,20200302,-0.056983,-2.664186,nan,20190102,0.271750,nan,20190102,0.271750,nan,开放式;股票型 ;高风险,20130528
000083,428,1.632413,0.148737,20200305,20200323,1.836316,20190103,20200902,3.818811,0.935370,0.237082,0.191848,0.225145,5.208219,0.438005,20190510,0.045962,-0.895066,20200203,-0.070453,-1.160850,0.024457,20200323,0.070544,1.884367,20200120,-0.048277,-2.973929,0.058681,20200701,0.152483,1.598524,20190701,-0.037746,-1.643239,nan,20190102,0.743646,nan,20190102,0.743646,nan,开放式;混合型 ;高风险,20130503
