code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
000024,245,0.048295,0.006267,20190402,20190506,0.048295,20190102,20191231,1.790137,0.048295,0.010220,0.000123,0.137640,4.876712,0.011097,20190225,0.002099,-0.810822,20190506,-0.001400,-1.126118,0.001273,20190506,0.002803,1.202598,20190422,-0.002793,-3.194908,0.003342,20190102,0.008523,1.550052,20190401,-0.004181,-2.251036,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130326
000025,245,0.044508,0.007042,20190403,20190506,0.044508,20190102,20191231,1.390955,0.044508,0.010430,0.000102,0.137640,4.876712,0.010081,20190225,0.002123,-0.789394,20190506,-0.002123,-1.210606,0.001191,20190506,0.002837,1.381153,20190422,-0.002827,-3.372739,0.003336,20190102,0.008615,1.582112,20190401,-0.004228,-2.267400,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130326
000028,138,0.050418,0.007864,20190909,20191024,0.052925,20190722,20191231,0.833682,0.050418,0.024492,0.000174,0.078812,4.797260,0.013172,20190909,0.004372,-0.668067,20190917,-0.003938,-1.298946,0.002803,20191223,0.008429,2.007317,20191014,-0.005901,-3.105471,0.004732,20190801,0.012528,1.647533,20190701,0.000144,-0.969562,0.000000,20190614,-999999.000000,0.000000,20190614,999999.000000,0.000000,开放式;债券型 ;低风险,20130424
000029,245,0.441787,0.065041,20190408,20190606,0.460170,20190130,20191231,3.270149,0.441787,0.125923,0.012100,0.138968,4.830137,0.109999,20190722,0.036980,-0.663816,20190926,-0.020370,-1.185187,0.013105,20190617,0.033173,1.531396,20190923,-0.028298,-3.159370,0.039983,20190201,0.122242,2.057367,20190506,-0.012618,-1.315593,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130412
000030,152,0.169870,0.052117,20191014,20191115,0.175928,20190606,20191231,1.091058,0.169870,0.128196,0.001533,0.086511,4.813699,0.039151,20190701,0.020227,-0.483363,20190708,-0.017720,-1.452619,0.012997,20190617,0.030947,1.381122,20190729,-0.023383,-2.799103,0.016426,20190603,0.037537,1.285261,20191101,-0.014959,-1.910703,0.000000,20190524,-999999.000000,0.000000,20190524,999999.000000,0.000000,开放式;混合型 ;高风险,20130418
000031,245,0.722403,0.199182,20190312,20190606,0.760996,20190103,20191231,2.514233,0.722403,0.275393,0.033869,0.078728,8.526028,0.184035,20190510,0.055124,-0.700473,20190506,-0.082494,-1.448249,0.025410,20190722,0.062838,1.472940,20190603,-0.045929,-2.807505,0.058841,20190201,0.180956,2.075360,20190401,-0.051940,-1.882728,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20070910
000032,245,0.038835,0.003690,20190401,20190419,0.038835,20190102,20191231,1.254664,0.038835,0.007042,0.000118,0.139920,4.797260,0.010857,20190103,0.001494,-0.862422,20190226,-0.001477,-1.136054,0.001090,20190107,0.002976,1.731673,20190225,-0.002216,-3.033623,0.003215,20190102,0.007468,1.322897,20190401,-0.002952,-1.918187,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130424
000033,245,0.035878,0.003774,20190329,20190418,0.035878,20190102,20191231,0.795521,0.035878,0.007389,0.000102,0.139920,4.797260,0.010117,20190108,0.002281,-0.774492,20190124,-0.000758,-1.074885,0.001101,20190102,0.003053,1.773799,20190225,-0.002266,-3.058352,0.002888,20190102,0.007634,1.643566,20190401,-0.002264,-1.784092,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130424
000039,245,0.459335,0.155641,20190312,20190606,0.459836,20190103,20191231,2.033369,0.459335,0.211145,0.013102,0.137640,4.876712,0.114462,20190225,0.044931,-0.607457,20190506,-0.052561,-1.459202,0.016181,20190617,0.038416,1.374193,20190603,-0.035590,-3.199573,0.045646,20190201,0.104753,1.294882,20190401,-0.073877,-2.618473,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130326
000041,233,0.192222,0.101463,20190424,20190603,0.225256,20190103,20191227,1.089498,0.192222,0.148896,0.001574,0.075576,8.446575,0.039676,20190808,0.029382,-0.259460,20190805,-0.028426,-1.716456,0.016319,20190805,0.057471,2.521821,20190729,-0.025621,-2.570031,0.034933,20190603,0.059718,0.709495,20190506,-0.061598,-2.763325,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20071009
000042,245,0.307227,0.131750,20190409,20190606,0.340375,20190103,20190409,1.643534,0.307227,0.168678,0.005590,0.137332,4.887671,0.074770,20190225,0.049323,-0.340338,20190506,-0.044100,-1.589807,0.014441,20190617,0.039120,1.708844,20190422,-0.037800,-3.617461,0.041980,20190201,0.105425,1.511335,20190401,-0.023831,-1.567691,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20130322
000043,245,0.303775,0.057421,20190726,20190805,0.346946,20190103,20191227,2.014677,0.303775,0.135890,0.006057,0.144118,4.657534,0.077829,20190104,0.033274,-0.572475,20190805,-0.029073,-1.373545,0.015162,20190805,0.050026,2.299342,20190729,-0.025403,-2.675401,0.028972,20190603,0.075585,1.608922,20190506,-0.032058,-2.106530,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20130614
000044,245,0.278226,0.073906,20190429,20190603,0.320663,20190103,20191226,1.860163,0.278226,0.133443,0.003653,0.144118,4.657534,0.060442,20190104,0.033863,-0.439740,20190805,-0.032313,-1.534612,0.014513,20190603,0.041743,1.876219,20190729,-0.027563,-2.899183,0.037295,20190603,0.077348,1.073956,20190506,-0.054795,-2.469221,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20130614
000045,245,0.092818,0.013540,20190419,20190509,0.092818,20190102,20191231,2.319046,0.092818,0.027088,0.000484,0.137873,4.868493,0.021990,20190225,0.007308,-0.667664,20190506,-0.005840,-1.265597,0.002957,20190617,0.008453,1.858128,20190304,-0.005886,-2.990351,0.006486,20190102,0.018225,1.810055,20190401,-0.002589,-1.399191,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130329
000046,245,0.090153,0.013796,20190419,20190509,0.090153,20190102,20191231,2.214231,0.090153,0.027166,0.000442,0.137873,4.868493,0.021014,20190225,0.006734,-0.679551,20190506,-0.006579,-1.313049,0.002917,20190617,0.008728,1.991892,20190304,-0.005355,-2.835548,0.006649,20190102,0.018724,1.815966,20190401,-0.003377,-1.507951,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130329
000047,245,0.092776,0.046278,20190404,20190606,0.092776,20190102,20191231,1.551755,0.092776,0.040455,0.000481,0.136719,4.909589,0.021933,20190401,0.007498,-0.658135,20190506,-0.010331,-1.470996,0.004476,20190617,0.012579,1.810254,20190422,-0.010190,-3.276649,0.009532,20190201,0.019649,1.061429,20190401,-0.017591,-2.845543,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130314
000048,245,0.089734,0.046290,20190404,20190606,0.089734,20190102,20191231,1.475634,0.089734,0.040480,0.000456,0.136719,4.909589,0.021350,20190401,0.007607,-0.643692,20190506,-0.010482,-1.490968,0.004435,20190617,0.013485,2.040337,20190422,-0.009655,-3.176903,0.009633,20190201,0.019929,1.068749,20190401,-0.017845,-2.852422,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130314
000049,239,0.159996,0.094514,20190220,20190530,0.166667,20190103,20191230,1.178622,0.159996,0.110295,0.001146,0.133744,4.895890,0.033859,20190104,0.023952,-0.292592,20191008,-0.022810,-1.673683,0.015061,20190617,0.031073,1.063118,20190729,-0.032609,-3.165051,0.040302,20190603,0.086022,1.134398,20190506,-0.034545,-1.857155,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20130319
000051,245,0.376258,0.126479,20190419,20190606,0.377643,20190103,20191231,1.855033,0.376258,0.186658,0.007186,0.091623,7.326027,0.084768,20190225,0.056604,-0.332250,20190506,-0.055167,-1.650802,0.016735,20190617,0.048720,1.911227,20190304,-0.035095,-3.097056,0.046940,20190201,0.122109,1.601378,20191101,-0.029478,-1.628001,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;ETF联接基金 ;高风险,20090710
000053,245,0.071433,0.002730,20190401,20190417,0.071433,20190102,20191231,6.760402,0.071433,0.006129,0.000397,0.140643,4.772603,0.019915,20190211,0.001817,-0.908751,20190415,-0.001533,-1.076995,0.000880,20190506,0.002794,2.174953,20190610,-0.001380,-2.568592,0.003224,20190102,0.010273,2.186031,20190401,-0.000466,-1.144579,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130503
000054,245,0.077257,0.032365,20190312,20190614,0.077257,20190102,20191231,1.272026,0.077257,0.037151,0.000285,0.136643,4.912329,0.016875,20190225,0.007820,-0.536573,20190506,-0.012326,-1.730428,0.003470,20190304,0.009546,1.750745,20190311,-0.005744,-2.655187,0.009031,20190201,0.017398,0.926581,20190401,-0.015541,-2.720883,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130313
000055,243,0.324985,0.099468,20190429,20190603,0.370988,20190103,20191226,2.026564,0.324985,0.145559,0.005046,0.128776,5.169863,0.071038,20190104,0.039333,-0.446309,20190805,-0.032466,-1.457023,0.015372,20190603,0.038786,1.523185,20190729,-0.032652,-3.124156,0.044791,20190603,0.086565,0.932655,20190506,-0.077588,-2.732234,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20120815
000056,245,0.501718,0.082819,20190410,20190509,0.510021,20190103,20191231,2.811252,0.501718,0.167797,0.016120,0.144118,4.657534,0.126964,20190225,0.044311,-0.650993,20190506,-0.039851,-1.313878,0.016134,20190325,0.051889,2.216091,20190304,-0.032768,-3.030972,0.047727,20190201,0.110753,1.320571,20191101,-0.029245,-1.612765,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130614
000057,245,0.348432,0.093515,20190419,20190509,0.348432,20190102,20191231,1.845493,0.348432,0.172546,0.006887,0.140000,4.794520,0.082990,20190225,0.048324,-0.417711,20190506,-0.052223,-1.629268,0.014938,20190325,0.043059,1.882486,20190304,-0.027941,-2.870474,0.032855,20190201,0.077236,1.350796,20190701,-0.024896,-1.757758,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130425
000058,144,0.170425,0.023030,20190730,20190807,0.172532,20190614,20191231,1.435207,0.170425,0.097843,0.002176,0.082192,4.800000,0.046651,20190722,0.059225,0.269536,20190625,-0.009117,-1.195424,0.008393,20190617,0.037176,3.429517,20190729,-0.009970,-2.187945,0.019838,20190701,0.052256,1.634173,20191101,0.001443,-0.927254,0.000000,20190605,-999999.000000,0.000000,20190605,999999.000000,0.000000,开放式;混合型 ;高风险,20130423
000059,245,0.180641,0.121652,20190410,20190606,0.211377,20190103,20191120,1.195699,0.180641,0.125986,0.002804,0.150123,4.471233,0.052955,20190311,0.025018,-0.527570,20190506,-0.035882,-1.677599,0.010637,20190617,0.023665,1.224670,20190603,-0.029867,-3.807704,0.035365,20190201,0.081817,1.313484,20190401,-0.030746,-1.869381,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;股票型 ;高风险,20130821
000061,245,0.404943,0.154519,20190404,20190606,0.410305,20190103,20191231,1.833401,0.404943,0.204507,0.007536,0.097222,6.904109,0.086810,20190225,0.056478,-0.349404,20190506,-0.063091,-1.726775,0.018182,20190617,0.044521,1.448590,20190422,-0.040480,-3.226350,0.050272,20190201,0.144689,1.878096,20190401,-0.066274,-2.318298,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20091211
000063,245,0.281378,0.199286,20190312,20190606,0.428189,20190606,20191217,1.050739,0.281378,0.239239,0.011941,0.141210,4.753425,0.109273,20190812,0.041650,-0.618845,20190506,-0.061881,-1.566298,0.024398,20190617,0.053695,1.200815,20190923,-0.048718,-2.996797,0.047584,20190201,0.083051,0.745353,20190401,-0.104213,-3.190082,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130510
000064,61,0.039295,0.002058,20190606,20190614,0.039295,20190104,20191231,0.568630,0.039295,0.016347,0.000102,0.036116,4.627397,0.010095,20190111,0.004743,-0.530213,20190614,-0.002058,-1.203904,0.000206,20190630,0.001328,5.452385,20190104,0.000000,-1.000000,0.002138,20190104,0.006775,2.168488,20190404,0.000000,-1.000000,0.000000,20190104,-999999.000000,0.000000,20190104,999999.000000,0.000000,开放式;债券型 ;低风险,20130625
000065,245,0.142675,0.027712,20190419,20190509,0.142675,20190102,20191231,2.554633,0.142675,0.044106,0.001293,0.140967,4.761644,0.035959,20190722,0.012987,-0.638842,20190506,-0.009547,-1.265481,0.004339,20190617,0.010817,1.493238,20190304,-0.010229,-3.357558,0.010465,20190102,0.027389,1.617248,20190902,-0.002296,-1.219426,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130507
000066,136,0.109266,0.021663,20191015,20191031,0.115800,20190805,20191231,0.975127,0.109266,0.081288,0.001158,0.078071,4.772603,0.034031,20191101,0.014761,-0.566237,20191018,-0.014716,-1.432438,0.008650,20191008,0.018733,1.165798,20191014,-0.016482,-2.905448,0.023538,20190801,0.050022,1.125203,20190902,-0.019241,-1.817465,0.000000,20190618,-999999.000000,0.000000,20190618,999999.000000,0.000000,开放式;混合型 ;高风险,20130503
000067,245,0.150964,0.055556,20190404,20190606,0.150964,20190102,20191231,1.617739,0.150964,0.074774,0.001264,0.139442,4.813699,0.035546,20190225,0.015282,-0.570088,20190506,-0.017807,-1.500951,0.007434,20190617,0.021174,1.848454,20190422,-0.019337,-3.601306,0.014285,20190201,0.032486,1.274146,20190401,-0.019301,-2.351177,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130418
000068,245,0.150611,0.056679,20190404,20190606,0.150611,20190102,20191231,1.612715,0.150611,0.074788,0.001236,0.139442,4.813699,0.035158,20190225,0.014591,-0.584972,20190506,-0.018147,-1.516162,0.007505,20190617,0.021690,1.889911,20190422,-0.019700,-3.624738,0.014408,20190201,0.033000,1.290329,20190401,-0.019663,-2.364684,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130418
000069,245,0.047163,0.005000,20190402,20190429,0.047163,20190102,20191231,1.754147,0.047163,0.009784,0.000165,0.141537,4.742466,0.012862,20190401,0.002253,-0.824829,20190226,-0.001457,-1.113252,0.001141,20190617,0.002899,1.541516,20190422,-0.002108,-2.847956,0.002986,20190801,0.007246,1.426535,20190401,-0.003626,-2.214234,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130514
000070,245,0.045659,0.005887,20190404,20190429,0.045659,20190102,20191231,1.650714,0.045659,0.009486,0.000151,0.141537,4.742466,0.012291,20190225,0.002224,-0.819059,20190226,-0.001479,-1.120360,0.001158,20190617,0.002946,1.544346,20190422,-0.002214,-2.912485,0.003181,20190801,0.007216,1.268129,20190401,-0.004418,-2.388795,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130514
000071,239,0.155965,0.105200,20190409,20190813,0.165464,20190102,20190409,0.864571,0.155965,0.145696,0.001144,0.127060,5.153425,0.033825,20190904,0.037081,0.096239,20191111,-0.025383,-1.750412,0.016278,20191209,0.042211,1.593073,20190729,-0.038367,-3.356919,0.042895,20190102,0.084021,0.958773,20190506,-0.046610,-2.086617,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;ETF联接基金 ;高风险,20120821
000072,128,0.027594,0.009236,20191107,20191115,0.033616,20190807,20191231,-0.104633,0.027594,0.022996,0.000057,0.073946,4.742466,0.007566,20191213,0.004962,-0.344192,20191111,-0.004965,-1.656219,0.002751,20191209,0.007752,1.818157,20191014,-0.004720,-2.716081,0.002293,20191008,0.004392,0.915625,20190801,-0.001747,-1.762118,0.000000,20190628,-999999.000000,0.000000,20190628,999999.000000,0.000000,开放式;混合型 ;高风险,20130514
000073,245,0.679679,0.133362,20190424,20190606,0.745233,20190103,20191217,2.837851,0.679679,0.228933,0.036949,0.141618,4.739726,0.192221,20190510,0.054795,-0.714940,20190506,-0.055669,-1.289608,0.022141,20190617,0.049761,1.247462,20190603,-0.051208,-3.312835,0.047851,20190201,0.137297,1.869267,20190401,-0.035922,-1.750695,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;混合型 ;高风险,20130515
000074,62,0.044818,0.003463,20190222,20190419,0.044818,20190104,20191231,0.683819,0.044818,0.021669,0.000177,0.035984,4.720548,0.013294,20190111,0.005602,-0.578573,20190301,-0.002770,-1.208379,0.000343,20190630,0.002055,4.983798,20190104,0.000000,-1.000000,0.002714,20190104,0.007003,1.580025,20190404,-0.002079,-1.765962,0.000000,20190104,-999999.000000,0.000000,20190104,999999.000000,0.000000,开放式;债券型 ;低风险,20130522
000075,239,0.134644,0.145524,20190409,20190813,0.191006,20190103,20190409,0.705699,0.134644,0.148285,0.001966,0.127060,5.153425,0.044341,20190904,0.036909,-0.167592,20190805,-0.027946,-1.630257,0.017725,20190617,0.046781,1.639328,20190729,-0.040661,-3.294066,0.054376,20190102,0.107413,0.975377,20190506,-0.069177,-2.272196,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;ETF联接基金 ;高风险,20120821
000076,239,0.134644,0.145524,20190409,20190813,0.191006,20190103,20190409,0.705699,0.134644,0.148285,0.001966,0.127060,5.153425,0.044341,20190904,0.036909,-0.167592,20190805,-0.027946,-1.630257,0.017725,20190617,0.046781,1.639328,20190729,-0.040661,-3.294066,0.054376,20190102,0.107413,0.975377,20190506,-0.069177,-2.272196,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;ETF联接基金 ;高风险,20120821
000077,62,0.040860,0.004961,20190222,20190419,0.040860,20190104,20191231,0.477568,0.040860,0.022741,0.000150,0.035984,4.720548,0.012267,20190111,0.006452,-0.474048,20190301,-0.003544,-1.288882,0.000276,20190527,0.001414,4.120745,20190104,0.000000,-1.000000,0.002767,20190104,0.007168,1.590817,20190404,-0.002129,-1.769522,0.000000,20190104,-999999.000000,0.000000,20190104,999999.000000,0.000000,开放式;债券型 ;低风险,20130522
000078,61,0.048799,0.002304,20190222,20190315,0.048799,20190104,20191231,0.986403,0.048799,0.019059,0.000188,0.036095,4.630137,0.013693,20190215,0.003084,-0.774775,20190315,-0.001537,-1.112267,0.000651,20190624,0.004570,6.022485,20190630,-0.000758,-2.165090,0.002553,20191101,0.007479,1.929372,20191011,-0.000746,-1.292282,0.000000,20190104,-999999.000000,0.000000,20190104,999999.000000,0.000000,开放式;债券型 ;低风险,20130624
000079,61,0.045095,0.002353,20190222,20190419,0.045095,20190104,20191231,0.758471,0.045095,0.019902,0.000158,0.036095,4.630137,0.012578,20190625,0.004677,-0.628210,20191101,-0.002294,-1.182342,0.000774,20190624,0.005456,6.050807,20190630,-0.000775,-2.001792,0.002483,20191101,0.007663,2.085719,20190404,0.000000,-1.000000,0.000000,20190104,-999999.000000,0.000000,20190104,999999.000000,0.000000,开放式;债券型 ;低风险,20130624
000080,245,0.304971,0.112280,20190404,20190606,0.304971,20190102,20191231,2.215595,0.304971,0.124107,0.004953,0.143275,4.684931,0.070380,20190225,0.034923,-0.503792,20190506,-0.034860,-1.495309,0.014146,20190617,0.029281,1.069879,20190422,-0.046875,-4.313570,0.032039,20190102,0.068834,1.148422,20190401,-0.043796,-2.366940,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130604
000081,245,0.298929,0.113008,20190404,20190606,0.298929,20190102,20191231,2.171935,0.298929,0.123820,0.004744,0.143275,4.684931,0.068876,20190225,0.034752,-0.495436,20190506,-0.034632,-1.502817,0.014105,20190617,0.029012,1.056821,20190422,-0.047019,-4.333483,0.031866,20190102,0.068160,1.138921,20190401,-0.043874,-2.376817,0.000000,20190102,-999999.000000,0.000000,20190102,999999.000000,0.000000,开放式;债券型 ;低风险,20130604
