code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
006106,302,-0.075500,0.209065,20200117,20200319,0.265186,20200319,20200706,-0.457087,-0.058758,0.194182,0.001631,0.853107,0.969863,0.040385,20200320,0.047490,0.175956,20200203,-0.051844,-2.283767,0.019816,20200323,0.070092,2.537160,20200518,-0.037057,-2.870072,0.035851,20200401,0.062658,0.747709,20200302,-0.066555,-2.856419,nan,20190619,0.016200,nan,20190619,0.016200,nan,开放式;股票型 ;高风险,20190619
006107,358,0.095600,0.019770,20200430,20200714,0.112800,20180627,20200506,0.934895,0.042245,0.013097,0.000775,0.600671,1.632877,0.027836,20181116,0.005603,-0.798709,20200709,-0.002371,-1.085170,0.001355,20200720,0.004390,2.240461,20200601,-0.006682,-5.932560,0.004071,20200401,0.011361,1.790414,20200601,-0.006230,-2.530295,0.011009,20190102,0.045569,3.139247,20180627,0.030000,1.725034,开放式;债券型 ;低风险,20180627
006108,1,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,nan,inf,0.000000,nan,20180627,-999999.000000,0.000000,20180627,999999.000000,0.000000,0.000000,20180627,-999999.000000,0.000000,20180627,999999.000000,0.000000,0.000000,20180627,-999999.000000,0.000000,20180627,999999.000000,0.000000,0.000000,20180627,-999999.000000,0.000000,20180627,999999.000000,0.000000,开放式;债券型 ;低风险,20180627
006109,482,1.168700,0.226902,20180827,20190103,2.033282,20190103,20200225,0.929651,0.545493,0.554502,0.147739,0.873188,1.512329,0.384368,20190108,1.002298,1.607651,20181012,-0.103900,-1.270314,0.099938,20190107,1.017871,9.185059,20200224,-0.080603,-1.806529,0.218463,20190102,1.067848,3.888008,20181203,-0.063066,-1.288682,1.128590,20190102,1.381967,0.224508,20180810,-0.214100,-1.189706,开放式;混合型 ;高风险,20180810
006110,482,0.082100,0.241232,20180827,20190524,0.511719,20190524,20200225,0.034627,0.038320,0.240286,0.008762,0.873188,1.512329,0.093606,20200204,0.067156,-0.282570,20181012,-0.104044,-2.111511,0.025923,20200203,0.153793,4.932611,20200224,-0.080634,-4.110465,0.049772,20200203,0.190351,2.824441,20181203,-0.063365,-2.273104,0.270010,20190102,0.166752,-0.382424,20180810,-0.215100,-1.796637,开放式;混合型 ;高风险,20180810
006111,159,0.757200,0.099870,20190404,20190606,0.883876,20181221,20200828,1.152270,0.359399,0.285870,0.051731,0.294991,1.476712,0.227445,20200710,0.084980,-0.626370,20200313,-0.052239,-1.229679,0.006593,20200728,0.027111,3.111875,20200120,-0.034375,-6.213620,0.041500,20200605,0.087852,1.116935,20200306,-0.078753,-2.897683,0.216229,20190104,0.299194,0.383690,20180823,-0.006600,-1.030523,开放式;混合型 ;高风险,20180823
006112,501,0.113400,0.027614,20200506,20200714,0.137100,20180626,20200506,1.283463,0.050050,0.015621,0.001072,0.839196,1.635616,0.032735,20180803,0.011899,-0.636506,20180817,-0.004616,-1.141012,0.001953,20181112,0.004658,1.385216,20200601,-0.009740,-5.987459,0.006404,20200401,0.018270,1.852881,20200601,-0.011245,-2.755930,0.004980,20190102,0.047943,8.626538,20180626,0.040900,7.212325,开放式;债券型 ;低风险,20180626
006113,497,1.592300,0.142210,20200305,20200319,2.125673,20190103,20200805,3.043250,0.741313,0.233735,0.293563,0.897112,1.517808,0.541815,20200721,0.042809,-0.920989,20200716,-0.056573,-1.104414,0.026458,20200323,0.083455,2.154261,20200309,-0.055665,-3.103933,0.060694,20200601,0.151628,1.498238,20181203,-0.063962,-2.053840,0.562185,20190102,0.731649,0.301439,20180808,-0.063400,-1.112774,开放式;混合型 ;高风险,20180808
006114,501,0.121300,0.052551,20200305,20200323,0.144978,20180817,20200902,0.428189,0.056545,0.061993,0.001191,0.905967,1.515069,0.034518,20200706,0.013538,-0.607795,20191203,-0.041033,-2.188752,0.006616,20200203,0.024136,2.648310,20191202,-0.038102,-6.759322,0.012427,20200701,0.032988,1.654451,20200302,-0.026616,-3.141673,0.032557,20190102,0.062943,0.933303,20180809,0.016900,-0.480911,开放式;债券型 ;低风险,20180809
006115,501,0.114600,0.052660,20200305,20200323,0.138571,20180817,20200902,0.378111,0.053421,0.061943,0.001110,0.905967,1.515069,0.033322,20200706,0.013422,-0.597194,20191203,-0.041062,-2.232285,0.006606,20200203,0.024027,2.636933,20191202,-0.038122,-6.770626,0.012301,20200701,0.032600,1.650152,20200302,-0.026987,-3.193913,0.033089,20190102,0.061595,0.861495,20180809,0.014800,-0.552718,开放式;债券型 ;低风险,20180809
006116,452,0.049400,0.020066,20200423,20200714,0.066500,20181116,20200423,-0.418335,0.026361,0.008699,0.000337,0.995595,1.243836,0.018364,20200407,0.003692,-0.798948,20200602,-0.003307,-1.180073,0.001308,20200407,0.003207,1.452227,20200601,-0.007370,-6.635264,0.004240,20200401,0.010232,1.413169,20200506,-0.007036,-2.659305,0.020310,20190102,0.032823,0.616084,20181116,0.004100,-0.798130,开放式;债券型 ;低风险,20181116
